NDVI,Slope,Elevation,Insolation,TWI
0.2181702107,16.940565109,204.51570129,12.25152874,4.46502781
0.2187108994,14.280611038,200.90023804,12.750002861,5.06848955
0.2030052245,13.135495186,198.92102051,12.936614037,5.72225761
0.1803788394,16.577968597,196.58477783,12.506926537,5.66308928
0.1843288243,18.057979584,193.91412354,12.498035431,4.97010326
0.2343672663,20.341020584,191.53605652,12.397402763,4.3501358
0.2942977548,12.478161812,189.96470642,12,4.09538555
0.3232965469,13.343733788,189.3558197,11.684057236,4.34070778
0.3148187399,12.652211189,189.41148376,10.702928543,3.77941608
0.2804125547,9.9957113266,190.16343689,11.729166985,3.03014112
0.2298086733,25.923049927,274.75958252,11.91627121,2.43988419
0.2349319309,26.158418655,270.95828247,11.440124512,2.6765008
0.2043441534,23.039279938,266.41143799,11.544157982,2.93319368
0.1892217398,24.691015244,262.09265137,11.088691711,3.0593946
0.2135585547,22.038188934,257.64907837,11.499997139,3.2300756
0.2357794642,15.909068108,254.37121582,12.493066788,3.32751703
0.2510918975,15.928462029,251.27859497,12.4562006,3.42450976
0.2682520449,18.585891724,248.12431335,12,3.52762151
0.2830848098,14.295900345,245.19367981,12.543802261,3.2223208
0.2715976834,14.491800308,242.95988464,12.741114616,3.53544807
0.2410519123,19.539386749,240.11868286,11.741976738,3.48352003
0.2312290818,18.762992859,237.39941406,12.009738922,3.16943836
0.2546101213,15.947235107,234.47129822,12.489583015,3.12106943
0.2678827047,22.838155746,231.91880798,11.269296646,3.31986213
0.2676344514,32.44511795,225.64472961,10.020833015,3.56046414
0.2728405595,28.878887177,220.74136353,10.261511803,3.88021421
0.2624611855,20.486085892,216.3447113,11.535337448,3.70703077
0.2428178191,21.219709396,212.91551208,11.498047829,3.583318
0.2211761624,14.557253838,209.90034485,12.995242119,3.50916314
0.2046550661,13.184480667,207.84448242,13.304873466,4.16521311
0.2145809531,2.9430160522,206.84883118,14,6.29781723
0.2376937717,7.0582542419,206.26899719,13.730023384,5.60712194
0.2429799736,17.658952713,204.1245575,12.429325104,4.90759087
0.2270688564,13.942605972,201.53521729,12.443174362,3.6660111
0.2109511495,14.142016411,200.29943848,12.453150749,3.40238833
0.203241542,16.720117569,198.81874084,12.572214127,3.53770852
0.2193337828,15.406580925,196.6149292,12.594064713,3.88585901
0.2662975192,21.075733185,194.56968689,12.213129044,4.24130535
0.3003446758,13.85047245,192.32073975,11.987626076,4.82682371
0.3071802557,16.77271843,191.67854309,11.254084587,3.25142384
0.2887714803,19.87490654,192.07084656,9.4889335632,3.59201837
0.2578788102,19.412254333,192.30169678,10.525362015,2.93783951
0.1604917944,22.900688171,280.9050293,11.990434647,2.73252678
0.1625129283,28.375276566,276.01473999,11.19644165,2.70840168
0.1638582945,29.055807114,270.86358643,10.953371048,2.66542768
0.1865354627,26.297698975,265.45056152,11.001942635,2.71765089
0.2239325643,24.249605179,260.92050171,11.462936401,2.88151193
0.2554614544,18.599342346,256.93215942,12.008872032,3.05862141
0.2758989036,17.058427811,253.86785889,12.455313683,3.17488647
0.2825058103,16.319896698,250.43643188,12.457551003,3.40439939
0.2846257985,17.18730545,247.39718628,12.258021355,3.65002608
0.2920717001,15.61506176,244.5788269,12.425875664,3.98045325
0.3047727346,17.319234848,241.704422,12.264390945,4.16109848
0.3025117815,23.237279892,238.27008057,11.093257904,4.29477787
0.2800814807,20.72045517,235.23356628,11.657233238,4.386724
0.2683519423,18.580366135,232.6401825,12.501940727,4.14553976
0.271084249,31.202970505,230.31710815,8.6715040207,3.70445609
0.2811366618,36.71125412,224.13226318,7.4555778503,3.48518157
0.3074033558,31.05447197,219.3190918,9.6571359634,3.57015181
0.3245917559,22.081007004,214.87536621,11.313484192,3.89652634
0.3185485303,22.4575634,211.41929626,11.315426826,3.95892262
0.2959677577,12.549305916,208.48649597,13.460276604,4.09732771
0.272467792,4.3776907921,207.0202179,13.794686317,5.89042521
0.2731036842,4.7336215973,207.02935791,13.230864525,6.37650967
0.2776498497,9.7310771942,207.44538879,12.793992996,5.03845119
0.2613641322,17.420227051,206.34170532,12.768041611,3.04145193
0.2363582999,15.354851723,204.25047302,13.052306175,3.30269742
0.2396074235,12.064587593,202.76364136,13.212934494,3.84370971
0.2610536516,18.929021835,201.04206848,12.75,4.64751482
0.2772279084,13.457276344,198.46948242,12.5,4.62463808
0.303473711,15.976335526,196.34562683,12.205313683,4.53253222
0.3098121882,13.967455864,194.76516724,11.153297424,4.42258978
0.2871385813,22.171936035,195.02416992,10.207930565,2.58497095
0.2545261085,25.919858932,196.34277344,9.2591667175,3.47779036
0.2329138815,24.035869598,196.5415802,10.540102959,3.08766937
0.1731730402,20.495286942,305.85101318,12.498064041,2.61170292
0.1775705516,25.498645782,302.21664429,11.471611023,2.59832811
0.1636053622,25.809740067,297.41381836,11.443132401,2.93642712
0.1513134986,25.417610168,293.24484253,11.113651276,3.09131145
0.1356977522,24.479202271,289.12753296,11.13007164,3.10672998
0.1143689603,25.747367859,284.40698242,10.632004738,3.25674868
0.1147577316,22.928419113,280.96289062,11.118988991,3.57888246
0.1328259707,29.969909668,276.42184448,10.149023056,3.67479539
0.1552852839,32.233604431,270.85797119,9.6951436996,3.70358753
0.2081932277,25.270324707,265.22055054,10.767210007,3.74668813
0.2579231262,23.863498688,260.9178772,11.316298485,3.77995682
0.2787757218,18.643386841,257.07254028,11.960523605,3.80710363
0.2827294767,16.345378876,254.0814209,12.500001907,3.97340488
0.2722095847,15.965582848,250.84480286,12.546408653,4.13552475
0.2611098886,17.575094223,247.84921265,12.659404755,4.26303291
0.2630414665,15.444675446,245.53269958,12.785699844,4.13846064
0.2922993898,24.553323746,242.00750732,11.410668373,3.96519971
0.320450604,22.807188034,237.62968445,11.28725338,3.76679492
0.3159057498,16.725690842,234.34553528,12.214007378,3.48752642
0.3045272231,18.368535995,231.4415741,11.958627701,3.94182777
0.31808272,31.290283203,227.55892944,10.010414124,4.03726721
0.3313142061,25.954019547,221.72703552,10.751934052,3.76530504
0.3318186104,24.81196785,217.34663391,11.001937866,3.73349023
0.3335648775,21.357913971,213.00735474,11.535701752,3.69889712
0.334123373,18.627691269,209.45805359,11.964300156,3.87301898
0.3180429339,4.921766758,207.42106628,13.5,5.48330164
0.2976731658,5.1002106667,207.33728027,13.283765793,6.22795534
0.286093384,9.0718746185,208.30032349,12.796117783,4.51436853
0.2652443051,6.8327255249,209.00439453,13.794475555,3.54611182
0.2411541641,11.96045208,207.69017029,13.044184685,3.25089717
0.243453145,9.4578351974,205.25587463,13.491517067,3.54194427
0.2813083231,8.6115636826,204.03265381,13.001552582,4.62600279
0.3113757372,16.003305435,202.43966675,12.493069649,4.49521112
0.3117599487,14.071218491,199.64213562,12.498065948,4.21735764
0.3099676371,16.815599442,197.67112732,11.74113369,4.36376143
0.2878514826,21.262628555,197.62522888,9.5233926773,3.78193212
0.2441061139,24.831363678,198.98233032,8.2139692307,2.5911088
0.2243146747,18.994573593,200.46392822,10.889519691,3.3713038
0.2302978188,15.836486816,200.12731934,12.480383873,3.32694626
0.1410807371,14.690174103,310.77572632,13.1578722,3.0724957
0.1113686562,23.861988068,307.63848877,11.494732857,2.87415719
0.1056243554,22.324481964,303.07437134,11.554677963,2.88547683
0.1042084172,22.797088623,299.24432373,12,2.85901999
0.1085918024,28.909502029,294.62115479,11.22068119,2.75815225
0.1074935645,26.477245331,289.71496582,11.044376373,2.69348454
0.1040761843,27.695833206,284.40188599,11.054681778,2.8042469
0.1235392764,19.903577805,280.3442688,11.998075485,3.11439204
0.1612747312,28.384544373,275.99005127,10.94687748,2.99698949
0.1985392124,30.81555748,270.13977051,10.5,2.89084888
0.2347128838,29.089267731,264.24768066,10.739695549,2.92379928
0.2678561211,21.404371262,259.51281738,11.501924515,3.21426272
0.2900146246,14.375844002,256.51376343,12.551562309,3.25801134
0.290203929,13.174712181,254.30439758,13,3.25528026
0.2647291124,15.61907959,251.7636261,12.989583015,3.35649943
0.2401145697,19.797445297,248.64802551,12.248073578,3.23863697
0.2237309963,20.317481995,245.50450134,11.732761383,3.14394927
0.2342945039,30.449846268,240.63452148,10.314336777,3.21165633
0.2817909718,20.374879837,235.93174744,11.593289375,3.59994435
0.3262293041,18.8692379,233.0116272,11.890897751,3.87439632
0.3529340625,32.202259064,229.20275879,8.8419799805,4.01553774
0.3638004661,38.203819275,224.06265259,8.0855579376,4.08958435
0.3601353169,23.897527695,219.69055176,10.888822556,4.19743252
0.3399583101,23.934873581,216.70722961,10.993298531,4.18346548
0.3287828863,22.967243195,212.98646545,11.074895859,4.00360107
0.335593313,18.046432495,209.28456116,11.934619904,3.98239183
0.3170077801,3.7825348377,207.58879089,13.498075485,5.64926052
0.2864320576,7.7824311256,207.96032715,12.808314323,5.77867126
0.2535586953,8.3448390961,209.26568604,12.820545197,3.64046907
0.2200555503,4.6071224213,209.71961975,14,3.92910886
0.2130616307,11.815098763,208.11685181,13.001928329,4.15277529
0.2412114143,9.6432294846,206.08551025,13.445318222,4.56313992
0.2886184752,7.3259687424,205.10992432,12.741620064,4.49507141
0.3108308017,15.410511971,203.93151855,12.5,4.29779911
0.3004682958,15.053127289,201.62545776,12.203810692,4.17939997
0.2803419232,20.906196594,200.80177307,11.331626892,3.14760733
0.2402682453,23.555807114,201.35050964,9.4915075302,3.6345892
0.2084315419,18.795980453,202.68539429,10.51234436,2.8339591
0.2240629941,14.404489517,203.17504883,12.107804298,3.26474833
0.2429728955,11.385391235,202.3339386,12.92333889,3.23778272
0.169703722,8.6038980484,312.82769775,13.498085022,2.87909889
0.1200163886,17.854345322,310.71911621,12.046484947,2.95556808
0.0913619548,25.811315536,306.74923706,11.054820061,2.97623134
0.093102634,19.619630814,302.40991211,11.989583015,3.07988334
0.0933426023,21.971092224,298.93640137,11.435144424,3.2589972
0.0962821618,28.589496613,294.29421997,10.84945488,3.28425384
0.1123992801,27.153297424,289.03430176,10.903928757,3.36814213
0.1361586452,21.548618317,284.53759766,11.552389145,3.50850558
0.1661071777,27.197748184,280.37161255,10.675545692,3.48069882
0.1970885098,33.951057434,274.56619263,9.4966897964,3.64016581
0.2196453959,28.076665878,269.07589722,10.349927902,3.74457479
0.2487381995,36.522651672,263.70059204,9.1916732788,3.82877135
0.2789345384,22.230558395,258.37319946,11.335526466,3.97627902
0.2976499498,10.705478668,256.15011597,13,3.95147491
0.2946498096,9.0114507675,254.7849884,13,3.93618917
0.2579277754,13.477408409,252.6051178,12.943611145,3.96043253
0.2181065232,22.310401917,249.5327301,11.606014252,3.93123627
0.1935667396,26.686597824,244.99835205,10.903032303,3.88413525
0.19892326,28.030921936,240.0062561,10.520825386,3.68184161
0.2507668138,21.941480637,235.49003601,11.411536217,3.29075789
0.3135408163,26.402397156,231.77484131,10.495150566,3.22271061
0.3529337347,30.750732422,226.80387878,10.01683712,3.4897356
0.352165401,23.203739166,221.75967407,11.174729347,3.90007424
0.3445769548,17.988063812,218.49661255,12.151473045,3.71916771
0.340765059,23.612552643,214.98036194,11,3.77784014
0.3399805427,16.727888107,211.54519653,12.395046234,3.70248079
0.3372842073,12.074048042,208.71949768,13.16587925,4.34272957
0.3054656386,2.4243619442,207.88873291,13.248085022,5.77181292
0.2604633868,8.8747777939,208.82943726,12.510416985,5.18853569
0.2128132284,4.9962306023,210.05555725,13.409460068,4.11685133
0.196648851,6.4520411491,209.9380188,13.998432159,4.40294313
0.2135215402,9.9791641235,208.43843079,13.233164787,4.1737237
0.2439182103,9.505941391,206.98373413,13,4.63723183
0.2746603787,8.3957662582,206.22181702,12.498081207,3.65199208
0.2731226087,16.837177277,205.24299622,12,3.54028869
0.2575982511,16.710233688,204.08718872,11.330636978,3.55915165
0.2414505184,20.130987167,204.70733643,11.165680885,3.05233121
0.2091426998,21.973342896,205.56687927,10.485452652,3.46475792
0.198612839,15.837005615,205.87814331,12.321760178,3.03246999
0.2222897261,9.4409799576,205.22927856,13.5,3.23035192
0.1444741636,16.215400696,314.04321289,12.696652412,2.70515275
0.1104546189,20.734184265,310.83074951,11.912308693,3.22334218
0.1008039266,23.537910461,307.16958618,11.576489449,3.42017889
0.1066440567,21.714488983,302.89804077,11.793844223,3.55313373
0.112830624,22.942657471,299.2281189,11.713746071,3.61376762
0.1269112974,25.692043304,294.80548096,11.499997139,3.79498219
0.1464502662,25.723484039,290.13781738,11.500000954,3.82726979
0.16285339,23.695858002,285.640625,11.731989861,3.39750624
0.1793867052,29.021347046,280.86196899,10.991158485,3.10120368
0.1962154806,30.390777588,274.92456055,10.786252022,2.92331314
0.2141430974,28.700834274,269.53869629,10.989582062,2.88189912
0.2454566807,35.135982513,263.19067383,10.510416985,2.81754327
0.2754086554,19.635892868,258.06829834,12.195737839,3.17120457
0.2922590673,7.7947645187,255.94215393,13,3.35888624
0.2980203927,10.50815773,254.52156067,12.954246521,3.51715446
0.2802804709,15.611550331,251.74336243,12.489582062,3.71242619
0.2456460446,26.10499382,248.36022949,10.831014633,3.64668655
0.2191575915,31.925117493,242.53994751,10,3.66113234
0.2222203165,27.008058548,237.60858154,10.510416985,3.74637175
0.252643019,24.695466995,233.18463135,10.957730293,3.74127269
0.2882336378,26.356222153,229.19309998,10.774605751,3.6296649
0.3090564311,27.073097229,224.26461792,10.562434196,3.67074943
0.3164755404,23.820911407,220.13891602,11.034591675,3.63698649
0.3336152732,26.419050217,215.9324646,10.418797493,3.8588171
0.3534071744,25.180164337,212.72183228,10.531118393,3.81187272
0.3603919148,15.741641045,209.92105103,12.987421989,4.01476192
0.3461309075,4.1087121964,208.39050293,13.5,5.39030886
0.3087670207,7.5827550888,208.36276245,12.742735863,6.37697172
0.2632553279,12.030482292,209.60472107,11.758666039,4.26707458
0.219636485,7.2459969521,210.70727539,13.083581924,5.88151407
0.2102090716,6.4021639824,210.74940491,14,5.57859039
0.2268086374,9.5915002823,209.56536865,13.489581108,4.16160297
0.2388599515,12.512269974,208.51489258,12.989581108,4.08575821
0.2460540384,12.420743942,207.92494202,11.499667168,3.43541217
0.2367076427,18.082914352,207.66519165,11.681508064,2.88316202
0.2264201492,18.68391037,207.27467346,10.955822945,3.2266326
0.2214384228,16.561168671,207.5717926,11.472919464,3.13818908
0.2093963176,12.007836342,208.3144989,12.506350517,3.26020265
0.204139024,9.8983354568,207.64170837,13.5,3.30026746
0.1375760138,19.716892242,318.7199707,12.500311852,2.45038414
0.1146850437,21.558467865,314.7913208,11.999686241,2.30355024
0.0881755725,20.052740097,311.43838501,12.017038345,2.52786374
0.0803148448,29.166507721,307.25909424,10.919347763,2.42203569
0.0878655165,17.074905396,302.7482605,12.285118103,2.62332726
0.0975714624,20.098308563,299.8338623,12.425541878,2.91221237
0.1146850362,28.841493607,295.68704224,11.69594574,2.76933432
0.1349435598,27.446531296,290.80474854,11.534850121,2.67751789
0.1521303207,28.736948013,285.49398804,10.885936737,2.76517272
0.1672926694,30.715116501,279.97195435,10.605115891,3.01385951
0.1839778572,27.519517899,274.050354,10.877416611,3.18293285
0.2064553499,32.769626617,268.61715698,9.683722496,3.29669309
0.232833907,30.945293427,262.79678345,9.9861927032,3.44172645
0.265111804,19.577764511,258.63430786,11.610005379,3.35228848
0.2847328484,12.391508102,256.30691528,12.704464912,3.34779692
0.2920507789,16.198581696,254.23124695,12.48927021,3.67388439
0.2944878638,22.088748932,250.78153992,11.264478683,3.83967304
0.277813524,31.568120956,247.0684967,9.6795368195,3.82589626
0.2515176833,33.748981476,240.82026672,9.5411701202,3.78063464
0.2478914857,28.601804733,235.71331787,9.9535865784,3.73152637
0.2677789927,26.188663483,231.14782715,10.527452469,3.69999313
0.2832192779,26.62553978,227.63027954,10.449104309,3.62335038
0.2863409519,28.113115311,222.66967773,10.260404587,3.48154807
0.3088136315,30.08694458,218.01379395,10.061566353,3.50281596
0.3404431045,16.167900085,213.08363342,12.465893745,4.14459801
0.3566043079,10.278473854,211.11567688,12.908930779,5.19052553
0.3578114212,7.3580536842,209.62145996,12.999999046,5.3115592
0.3393417895,7.9866900444,209.25437927,12.787755966,5.02482939
0.3058694303,8.1592235565,209.55332947,12.760416985,5.25964689
0.2733043134,7.1976642609,210.66027832,13.000000954,6.00806713
0.2480286062,3.7137956619,211.44020081,13.510416985,7.41937542
0.2286217511,4.1367630959,211.48783875,14,7.11266804
0.2237613797,8.3962659836,210.82826233,13.498104095,4.36673212
0.2241966128,11.690574646,210.70309448,12.783220291,3.57450128
0.22054784,17.238571167,210.67344666,10.93901062,3.56059456
0.2086413652,23.572813034,211.20243835,10.951397896,2.61333942
0.1984820664,21.3663311,210.80656433,10.744383812,2.95642114
0.2033178508,14.587164879,210.19869995,12.213249207,2.9359901
0.1216050014,16.501455307,320.76470947,12.212081909,2.74965739
0.1011682525,27.559070587,316.96734619,10.662955284,2.47544527
0.0838148594,23.315631866,313.92843628,11.017959595,2.46292734
0.0663807467,26.100912094,310.35333252,10.459226608,2.84124231
0.0577539019,24.582901001,305.97134399,10.821393967,3.18879604
0.0614504963,15.346517563,302.63052368,12.739583015,3.37161875
0.0690517128,15.290746689,300.52316284,12.652516365,3.47665119
0.0777193606,26.866178513,297.0022583,10.416889191,3.50824404
0.0902890563,29.545244217,291.76657104,10.561882019,3.4146719
0.1147620529,32.206512451,286.18060303,10.273627281,3.30538249
0.142085284,31.309278488,280.05728149,10.23212719,3.23700809
0.1655331254,28.536140442,274.58590698,10.576500893,3.04133153
0.1907559335,31.696943283,268.97463989,10.499996185,2.43837118
0.2219016403,26.877347946,263.0406189,11.249997139,2.77853036
0.2631319165,21.34601593,258.75216675,11.538253784,2.7777319
0.2867931724,16.959350586,255.4022522,12.081849098,2.85442305
0.2852929831,14.921435356,252.71411133,12.481052399,3.09985852
0.2787622511,24.102262497,248.78668213,10.991384506,3.27241087
0.2714461684,31.896305084,243.96635437,10.008528709,3.40929341
0.2713448703,31.236513138,237.71257019,10.21354866,3.5102694
0.2811041474,23.304380417,233.00949097,11.168066025,3.72073603
0.3019825518,25.240980148,228.7046051,10.956611633,3.83474612
0.316031605,27.110710144,223.84162903,10.508823395,4.04473782
0.3134833872,18.609693527,219.76628113,11.998491287,4.0501008
0.322871834,17.943288803,216.65696716,12.414669037,4.99420786
0.3332247138,23.177192688,214.27484131,11.954724312,4.41239071
0.331222564,19.058046341,212.80432129,11.647380829,3.17214513
0.3231143653,17.638708115,211.65083313,11.797077179,3.10038877
0.3023890257,11.742545128,211.5090332,12.968476295,3.51525068
0.2759325206,5.7033925056,211.02149963,13.15288353,6.62434101
0.2611198127,2.2423713207,211.25325012,13.916556358,7.55664921
0.2495395094,2.3960561752,211.56542969,13.545274734,7.60803318
0.2222395986,4.6768684387,212.015625,13.669951439,6.73151255
0.2094772756,8.4044084549,212.39004517,13.256437302,4.33261538
0.2157981247,11.259530067,212.83305359,12.310808182,3.41121316
0.2046939582,19.556467056,213.85037231,9.8687009811,3.46064043
0.1760609597,16.651762009,215.30474854,10.550483704,2.84321809
0.1554062814,17.170949936,215.64207458,12.396091461,2.92545199
0.1131024957,27.303403854,323.89581299,11.674365997,2.34026408
0.0940034762,29.611436844,318.95559692,10.29665947,2.56987381
0.0816240534,13.20602417,314.3916626,12.729441643,2.83059978
0.0686753541,8.1838760376,313.21572876,13,3.53418851
0.063583456,25.772361755,310.14471436,11.206819534,3.36390376
0.0593061857,22.302146912,305.49859619,11.449605942,3.21727753
0.0599623024,15.479553223,302.16894531,12.449606895,3.16073751
0.0712057948,16.289777756,299.68545532,12.279632568,3.22958112
0.0792223215,28.856679916,295.77355957,10.510416985,3.19537878
0.08197584,28.489564896,290.24099731,10.5085392,3.2115519
0.0991798043,31.920051575,284.72140503,10.454940796,3.21955657
0.1251284927,34.264713287,278.39715576,10.003204346,3.16891599
0.1412384659,29.375148773,272.33972168,10.491185188,3.31861782
0.1668487042,25.388277054,267.25878906,10.954615593,3.37140274
0.213903904,26.933942795,262.5932312,11,3.25295925
0.2557554841,24.541431427,257.55532837,11.05463028,3.32606816
0.2838622928,21.556041718,253.68765259,11.423103333,3.58255625
0.2961268127,19.706079483,250.74639893,11.906077385,3.48351622
0.2890844047,38.771518707,245.51629639,7.7706465721,3.27613211
0.2745621502,40.022960663,240.17977905,7.8724851608,3.28729725
0.2804832459,32.659812927,234.87306213,7.6412305832,3.4113996
0.3052357137,28.080324173,231.09738159,8.4012117386,3.36588216
0.3314905763,29.172834396,226.93360901,9.9488534927,3.49529171
0.3471001685,16.936603546,222.79391479,11.952409744,4.6459465
0.34245646,20.323328018,220.90240479,12.324796677,4.21937895
0.322832644,19.008544922,219.21734619,12.091993332,3.09913921
0.3063373268,23.305641174,217.78514099,11.937444687,3.12743115
0.2915657163,18.051736832,216.36306763,12.345399857,3.13945532
0.2740312815,16.524900436,214.52702332,13.127770424,2.87838817
0.2590195239,10.45651722,212.87417603,13.45494175,4.58082342
0.2499089092,3.6249814034,211.63191223,13.75,7.11272097
0.2528295517,0.3676261902,211.41674805,14,8.62608433
0.2469914258,2.8116157055,211.61120605,13.510416985,7.34550619
0.2215584964,7.9079046249,212.5229187,13.19166851,5.59257698
0.2087124437,7.9878602028,213.5947113,13,3.76889539
0.2027056515,10.0942173,214.58927917,12.11093235,3.19352365
0.1730531156,17.763015747,216.53791809,11.001877785,3.15101504
0.1394121051,11.751316071,217.76811218,12.357470512,3.05783105
0.0951874703,48.519111633,327.06137085,10.741452217,2.21087551
0.0862421915,28.909231186,317.8168335,11.570149422,2.35007858
0.0719173476,13.185697556,314.82226562,12.998130798,2.79246664
0.0657255352,11.657364845,313.82943726,12.979166985,2.82229495
0.0672918484,33.236289978,309.09481812,10.28237915,3.00678802
0.069048889,30.200233459,303.59024048,9.6724319458,3.57158756
0.0707654804,27.705190659,300.17385864,9.3288726807,3.32448244
0.077629216,28.80316925,297.0949707,8.9949836731,3.02883554
0.0888668299,34.130477905,294.06689453,7.9609146118,3.06306791
0.0954872742,34.863929749,288.83242798,7.512778759,2.98135185
0.1052733734,37.473041534,283.28668213,7.463719368,3.03597498
0.1194191575,33.012535095,277.36923218,9.811255455,3.07677293
0.1283163875,31.947462082,271.40823364,9.9637546539,3.08041048
0.156502232,23.126350403,266.08917236,11.058344841,3.1132338
0.2044993788,26.331777573,261.97064209,10.748129845,3.14754009
0.2397943437,24.73576355,256.91583252,10.989579201,2.66311288
0.2709666193,25.759157181,252.41886902,10.74566555,2.85352993
0.3038008213,25.143503189,248.32929993,10.70515728,3.40002751
0.320944041,29.184801102,242.13414001,10.020095825,3.33614349
0.3144108653,26.579498291,237.93341064,10.54484272,3.14365411
0.3124564886,26.588058472,232.93574524,10.712967873,3.29567385
0.3284830451,20.279514313,228.7804718,11.666036606,3.46236324
0.3428033292,14.028772354,226.23846436,12.5,4.30733871
0.344591707,17.55516243,225.04470825,11.546453476,3.22126842
0.3287252486,23.011123657,224.01728821,12.414166451,2.82221341
0.2976331413,15.610233307,221.8421936,12.998390198,2.86335421
0.2737102807,15.075040817,219.87503052,12.999999046,3.11664033
0.254168272,15.288491249,217.76579285,12.500738144,3.01552463
0.2351768464,15.942371368,214.83024597,12.412183762,2.90443921
0.2294042707,10.380655289,212.44984436,13.292974472,4.46775198
0.2345385552,2.7246453762,211.4119873,13.989583015,7.17461252
0.2393371314,1.0758695602,211.36633301,14,8.40588188
0.2362341434,3.8305840492,211.71958923,13.550170898,7.44967556
0.2200010568,9.6913061142,212.85292053,12.551780701,5.33642149
0.1974975616,6.8458395004,214.2817688,13.006937981,3.54749441
0.1783110797,14.616230965,216.12721252,11.478772163,3.4069345
0.1484107822,12.725188255,218.36915588,11.727216721,3.33142424
0.1279809773,2.235932827,219.09880066,13.417387009,4.40484476
0.0692235082,14.433898926,334.98605347,12.746293068,2.62831783
0.0802437589,33.080646515,331.14300537,10.974346161,2.34510016
0.0717833489,45.288597107,323.33938599,10.99813652,2.43826509
0.0615747124,23.05223465,315.89004517,11.497217178,2.18138981
0.0616605133,14.846336365,313.64257812,12.731026649,2.65174294
0.0669605732,38.49180603,308.47015381,9.9704294205,2.2472651
0.0749269649,28.882112503,301.96170044,10.915385246,2.7502141
0.0792850107,27.80222702,297.06863403,10.099431038,3.42545962
0.088135764,28.118776321,293.18057251,10.068048477,3.34351468
0.1109976545,28.495759964,290.11071777,9.9542236328,3.00200987
0.1268975586,31.146751404,285.68258667,9.6038312912,2.81543779
0.1263431758,29.630708694,280.83364868,10.242592812,2.82324171
0.1247376949,30.059387207,275.12496948,10.45537281,2.9426012
0.1390146762,31.291435242,269.10638428,10.461162567,3.04284549
0.1800784171,20.779970169,264.4083252,11.537220001,3.2472012
0.2190558016,27.838596344,260.16436768,10.707231522,3.36862993
0.248093158,26.299659729,254.90406799,10.734035492,3.45048356
0.2793148458,28.349281311,250.04353333,10.5,3.49749112
0.3153741062,26.873020172,245.26461792,10.611046791,3.52903271
0.3548335731,26.509273529,239.39547729,10.363862038,3.63370156
0.3729082942,27.508588791,235.48553467,10.305809021,3.74078059
0.3741850257,20.672859192,231.11886597,11.457017899,3.61552501
0.3699169159,9.6758289337,228.4438324,12.498381615,4.00292778
0.349183768,8.0223941803,227.70498657,12.498140335,4.37478256
0.3129386306,7.3770260811,227.40126038,12.454222679,3.23161221
0.2827232182,16.638101578,225.87693787,12.34040451,2.99759316
0.2596768141,12.889829636,223.35281372,12.998140335,3.14621973
0.2403537482,16.722150803,220.85128784,12.279571533,3.2467947
0.2248098701,22.33080864,217.76756287,11.321277618,3.48236561
0.2143121362,18.762226105,213.9989624,11.763426781,3.42103219
0.2238218337,6.7259044647,211.99966431,13.5,5.85027695
0.2358056456,1.6056272984,211.38514709,13.99144268,6.9996438
0.2302915305,0.6533257961,211.35816956,14,6.67915106
0.2244680971,1.8976050615,211.44015503,14,7.54756546
0.2036957443,8.6137714386,212.12182617,12.760416031,5.92265987
0.1748960912,10.752139091,213.7771759,12.05368042,4.18395233
0.1651904732,14.584785461,216.57917786,10.715787888,4.02233267
0.1564217061,7.1828846931,218.60072327,12.260416985,4.09834242
0.0645326599,20.06332016,335.86669922,12.163023949,2.86085629
0.0582098737,22.486051559,330.75549316,11.498373985,2.87651467
0.0564963557,48.370296478,324.41989136,9.3368597031,2.72349024
0.0576027483,24.57535553,313.81600952,11.251850128,2.65270185
0.0585849993,9.0257720947,311.95715332,13,3.06892157
0.0642954558,30.860303879,308.63449097,10.898468018,3.60554838
0.0741371959,33.710372925,302.69750977,10.874106407,3.56031728
0.0829382315,31.866334915,295.45623779,10.790882111,3.47673106
0.104630284,27.484758377,290.57641602,10.205202103,4.12923527
0.144302845,27.800521851,286.49203491,9.9346561432,4.20976353
0.170766905,35.651786804,281.6105957,8.0735559464,3.68894458
0.164503336,35.442642212,277.73135376,8.2939710617,3.12979054
0.1502737552,32.330432892,272.94943237,7.9259085655,2.67025208
0.1677624136,30.095022202,268.4256897,9.859875679,2.78116035
0.2156089544,25.333568573,263.98022461,10.274515152,2.94151187
0.2477336079,32.067844391,258.86474609,9.4686660767,2.99743509
0.268334955,27.655872345,253.61885071,10.314945221,2.94988084
0.2997474074,26.912204742,248.81135559,10.833105087,3.35125327
0.3319829404,28.692947388,243.66824341,10.597391129,3.77661777
0.3672630787,24.805807114,237.51708984,11.008854866,3.2321372
0.3930007219,19.866539001,233.8759613,11.71982193,3.50009155
0.3986244798,12.773516655,231.02220154,12.5,3.91847014
0.3835570514,7.9369196892,229.52352905,12.5,4.62126255
0.3313705921,7.1127033234,228.93411255,12.5,3.98039269
0.2619816661,10.021705627,228.03211975,12.5,3.16654325
0.2309094369,14.331757545,225.65774536,12.5,2.92297864
0.2270413935,15.111056328,223.25830078,12.487681389,2.94604278
0.2288943529,21.227859497,220.11997986,11.448581696,2.93635631
0.2275081873,27.050842285,215.75906372,10.508566856,2.80821753
0.2167859227,11.336491585,212.60443115,13.253528595,4.47297335
