72722NDVIs,Slope,Insolation,DEM,TWI
0.1540650278,10.18171978,14.615077972,606.55395508,5.05025053
0.1514201909,9.1448583603,15.568245888,607.20147705,4.62127829
0.1398636997,12.103329659,15.129930496,608.01824951,4.45174313
0.1249924228,11.825230598,15.496208191,609.26452637,3.72235727
0.1143680736,11.395150185,16.02038002,611.26312256,3.38823247
0.1112067848,7.5286412239,17.129846573,612.77276611,3.8054142
0.1121231169,5.3039107323,17.70442009,613.39752197,
0.0399965122,15.161413193,19,497.34393311,
0.0445885882,17.521247864,19,496.70870972,3.08748364
0.0598508194,21.801355362,19,497.08688354,3.54845548
0.0684622526,19.068748474,19,496.68630981,2.79935765
0.0926449299,13.726285934,18.994815826,495.81567383,3.3432014
0.1201024652,10.099912643,19,494.49569702,3.4336257
0.1204255894,10.084921837,19,493.91726685,4.1019392
0.1175740287,11.670101166,18.760227203,493.02111816,3.33336926
0.1327205896,15.211651802,18.5,491.48110962,3.53076363
0.1688795239,10.515459061,18.75,490.10974121,3.87771249
0.201297462,12.390488625,18.989679337,489.11175537,4.56117916
0.2130468935,10.186444283,18.999778748,488.28768921,4.69282722
0.2247121483,11.654947281,19,487.87823486,5.63579845
0.2440497577,15.675926208,19,489.18896484,5.25048971
0.2369625568,13.552095413,19,489.76223755,4.64532089
0.1799606383,15.303590775,18.99892807,491.59552002,4.26779366
0.1482812166,17.486585617,18.897891998,493.98641968,4.68711758
0.1418002844,12.727752686,18.999574661,496.12841797,4.74732256
0.0765197799,15.703477859,17.348342896,498.16500854,3.28084874
0.0125673683,16.065769196,16.10392189,500.83398438,2.94295859
0.0074506006,41.475902557,12.883769035,506.26257324,2.57766604
0.0160338972,43.802951813,12.739015579,515.05480957,2.45450664
0.0345105119,46.631671906,12.973731041,523.31420898,2.43693328
0.0587879345,39.508808136,13.257949829,533.36065674,2.51952791
0.0527226441,49.914302826,9.9124574661,540.38208008,2.42489648
0.0416690037,42.871700287,11.983890533,550.22271729,2.49275184
0.0478697307,34.676921844,11.663368225,556.16766357,2.72201133
0.0557914302,41.809051514,9.7764873505,562.60473633,3.0839386
0.0635819286,36.969165802,9.5613412857,568.44378662,3.03925896
0.0897682533,35.008464813,13.582204819,575.25402832,3.22507477
0.1133856103,31.873291016,7.8743553162,579.73382568,3.68192554
0.1282173842,25.010105133,10.258642197,583.22009277,3.30375838
0.1234067679,38.627067566,6.649913311,586.64294434,3.70839095
0.0952017903,33.599506378,7.5777754784,591.42138672,3.70490861
0.0838240013,30.705041885,9.7305040359,596.6149292,4.81867838
0.0872152969,22.720111847,11.99481678,597.99163818,5.85857391
0.0972612053,23.296947479,11.505086899,600.26696777,4.59300995
0.1104916334,22.851551056,12.130925179,602.13720703,3.58893991
0.1161360815,18.657043457,13.722211838,604.62042236,3.49073029
0.1210952476,17.769067764,13.360863686,605.78338623,4.20706654
0.1263746768,15.988596916,13.515649796,607.20794678,3.75821018
0.1245834604,14.603699684,13.984686852,608.16174316,4.51125002
0.1249358282,13.828338623,14.863700867,608.29205322,4.09864664
0.11885681,11.437986374,14.510080338,608.42590332,4.95425367
0.1168820262,9.7334470749,15.031038284,608.86120605,4.55616522
0.1305716932,9.0619935989,15.885991096,609.71282959,4.68839788
0.1329249442,7.9090619087,16.250101089,610.57354736,4.08071184
0.1193806455,10.281244278,16.479576111,612.03582764,3.77579093
0.1128471494,9.730093956,16.974489212,613.72662354,3.66550684
0.1131245568,7.6784777641,17.112216949,614.41448975,
0.0656640828,13.668245316,19,494.62948608,
0.0732581615,12.335125923,19,494.02270508,3.32358241
0.084037751,12.735749245,19,494.1149292,3.6456778
0.0873692706,12.615082741,19,493.86279297,2.95076537
0.105162181,14.884117126,19,493.30947876,3.57721424
0.1219629869,13.714431763,19,492.51504517,3.44007874
0.1143860519,11.847616196,19,492.27740479,3.69855905
0.1131788865,14.029826164,18.520423889,491.0395813,3.67823958
0.1312760115,16.754001617,18.73859787,489.6607666,3.62586164
0.1643126011,13.389090538,18.869298935,488.38806152,3.79040146
0.1928750277,10.630559921,18.994890213,487.52902222,4.61692619
0.2084985226,9.3121376038,18.994815826,487.04748535,4.64377594
0.2131973058,7.051671505,19,486.35192871,5.86482477
0.2008885592,10.872834206,19,487.03988647,5.04017973
0.1677435041,11.574920654,19,487.4815979,4.80936909
0.1459790766,16.870307922,18.947519302,489.53747559,4.73776865
0.1670957953,18.60332489,18.932304382,491.67041016,4.58760118
0.1402595192,16.562749863,18.98982811,494.10748291,3.74277806
0.0486424156,22.294610977,15.285826683,496.64108276,3.45578742
0.0074636531,23.567136765,14.503494263,500.4901123,2.88060641
0.0197773408,39.814285278,12.510416985,507.06872559,3.05694485
0.0178800654,38.442703247,12.51031971,514.98608398,2.95931959
0.0183298551,46.902603149,12,524.13110352,2.90420675
0.0282042921,32.27179718,13.489361763,534.73480225,2.91082215
0.028146388,48.99010849,11.884825706,542.69909668,2.63167906
0.0297688544,34.996128082,12.879085541,552.55230713,2.63301921
0.0262270179,38.508934021,13.004774094,559.29467773,2.62416553
0.0305771474,34.867061615,13.624768257,567.19226074,2.81306076
0.037549939,39.33323288,13.37942028,572.78515625,3.06161141
0.0615526475,34.460197449,13.869767189,580.87084961,3.32908535
0.0943496823,29.143196106,14.494767189,584.58709717,3.71457434
0.1081399843,32.176204681,10.625067711,588.92736816,3.48831749
0.1007033661,35.296485901,8.246629715,593.75671387,3.84606385
0.0809146091,32.61492157,8.438583374,597.44482422,3.67103863
0.0887999684,24.005170822,11.74467659,601.16625977,4.24272442
0.1010529697,22.615228653,12.484651566,602.03271484,5.58900738
0.1117672026,21.230077744,12.834158897,603.87255859,5.15131855
0.1186547279,20.650400162,12.980457306,605.32794189,3.97583985
0.1103758514,20.447145462,13.377994537,607.3605957,3.54828072
0.1070545912,20.73169136,12.048653603,608.49005127,4.24783754
0.105557099,18.432624817,13.268318176,609.82928467,3.81461859
0.1018598527,15.584198952,13.888144493,610.68591309,4.71221876
0.0960721895,14.563996315,15.244842529,610.63964844,4.3150692
0.0914220214,11.859081268,15.010615349,610.46783447,4.78216553
0.0977075547,9.30946064,15.53623867,610.4375,4.41430426
0.1168703064,6.6848406792,16.494815826,610.88195801,4.7658143
0.1254196763,6.4702548981,16.504962921,611.35955811,4.01473856
0.1175116524,10.382759094,16.234710693,612.56005859,3.13354182
0.1119930148,12.389555931,16.46011734,614.51062012,
0.0750889704,8.6517877579,19,492.28372192,
0.0873547271,8.9626626968,19,492.66925049,
0.1034979522,11.786445618,19,492.20892334,3.54045558
0.106200017,12.201262474,19,492.29534912,3.82160759
0.1067664549,12.961104393,19,491.98370361,3.04729056
0.1215604842,13.454270363,18.75,491.11953735,3.82109523
0.1249046177,11.751893044,19,490.28652954,3.64050245
0.1042427123,9.7803821564,19,490.58868408,3.39608884
0.1017282382,10.002663612,18.63076973,489.51928711,3.5839746
0.1232787147,14.07267189,18.5,487.85992432,3.70282078
0.1489757299,11.219846725,18.75,486.4258728,3.88801694
0.1767626703,11.606412888,19,485.79083252,4.34813976
0.2129019648,11.633268356,19,485.42276001,4.8105607
0.2330863029,7.9998044968,19,485.1887207,5.89822006
0.203862071,6.142888546,19,485.76327515,4.96788216
0.1475905031,8.5087146759,18.999778748,486.2355957,4.9272213
0.1224633604,13.133107185,18.974424362,487.99917603,4.41019154
0.1180972755,15.960320473,18.325117111,489.96072388,4.06154966
0.0767815039,15.335791588,17.736560822,492.51724243,3.30219579
0.0273991767,26.462293625,14.017223358,495.83688354,3.07578468
0.0245720744,34.138504028,13.144766808,501.58822632,2.79894471
0.0318597928,36.851993561,13.004915237,509.08486938,2.76509786
0.0136153707,39.40291214,13.123167992,516.30578613,2.72675657
0.0060128421,47.500957489,12.37875843,526.37695312,2.64909005
0.0145138148,38.549438477,12.997653961,535.60705566,2.6528945
0.0186922215,46.203907013,13.088147163,543.46282959,2.56982946
0.0237738732,41.813426971,13.458565712,552.68377686,2.48576164
0.0254941285,42.978614807,12.989147186,560.58636475,2.25641918
0.0267678443,39.70042038,13.449255943,568.91778564,2.14476705
0.0244546942,44.360176086,9.0013856888,576.21447754,2.38945961
0.0319375731,35.784236908,10.130311012,584.02972412,2.728477
0.0617668666,40.289875031,6.4426641464,589.0201416,3.49566197
0.0876402333,31.808214188,7.7699131966,593.98687744,3.63746476
0.0864090845,31.891078949,8.2225160599,598.43438721,3.73857069
0.072830677,26.372020721,9.5251989365,601.66107178,3.88074231
0.0839443281,20.80588913,12.45895195,604.88372803,4.07970333
0.1041356474,18.959217072,13.020955086,605.5302124,5.10189915
0.1132957563,15.663783073,13.525902748,606.58917236,5.74259996
0.1070561633,16.647241592,14.010219574,607.66473389,4.54686689
0.0946127176,17.775848389,15.510326385,610.00085449,3.67302847
0.0947307497,14.816968918,15.225788116,611.39227295,4.30736685
0.0967606157,10.314173698,15.990573883,612.27166748,4.05585766
0.0975042433,7.192802906,16.855674744,612.60021973,4.93057871
0.0948806629,7.9227600098,16.526229858,612.3001709,4.62558174
0.0924649835,6.9927101135,16.761785507,612.13354492,4.7698245
0.0979201868,6.8374147415,16.515724182,611.77301025,4.28331184
0.1057575494,5.9859132767,16.499803543,611.90429688,4.34886599
0.1122712195,6.0335683823,16.374773026,612.22784424,4.61196423
0.1207202151,10.969270706,16.505084991,613.42480469,3.50110292
0.1201535463,11.314472198,16.538606644,615.58282471,
0.0771373957,13.812227249,19,491.02392578,
0.0935505405,14.544849396,19,490.52429199,3.89343882
0.1118276641,15.05192852,19,489.63043213,3.62352967
0.1116334796,14.311608315,19,489.73272705,3.9322722
0.113478899,12.274739265,19,489.51522827,3.1470685
0.1273656189,10.483344078,19,489.07125854,3.94533157
0.1272632182,10.605698586,19,488.5355835,3.89616585
0.1085745022,13.398898125,19,488.61828613,3.30766654
0.1001362652,17.031129837,18.755111694,487.24514771,3.37013221
0.1139746159,18.894611359,18.510223389,485.42071533,3.68719721
0.1409820318,12.40161705,19,484.43096924,4.07408094
0.1772588044,13.612154961,19,483.73205566,4.39065409
0.2303696424,12.919628143,19,483.19696045,5.67788506
0.271175921,8.4599952698,19,483.74789429,5.56399584
0.2605788708,7.1554331779,19,484.65090942,5.16155195
0.2122130543,8.3207187653,18.984302521,485.12832642,4.46961498
0.1482680291,10.420509338,18.371870041,486.66479492,3.92680454
0.0692327172,17.227970123,15.873180389,488.82739258,3.16258359
0.029861914,16.398691177,15.879469872,491.81192017,2.72806334
0.0271113478,33.76947403,13.015795708,501.79525757,2.77333379
0.0333966799,36.514274597,12.7616539,508.82049561,3.01781058
0.0145930136,39.865478516,12.255120277,516.19714355,2.97780538
0.0017389823,44.154399872,11.76531601,525.92401123,3.00222945
0.016465757,40.361438751,12.499778748,535.3482666,2.97885299
0.0241654292,46.585006714,12,544.23937988,2.89763618
0.0239031892,40.129970551,12.999787331,554.3739624,2.80188131
0.0281990469,40.746170044,12.989989281,562.00280762,2.80737734
0.029943876,40.515377045,12.979498863,570.51452637,2.58140612
0.0246252008,42.226650238,12.499778748,579.05718994,2.31266046
0.0128254639,42.131187439,13.227735519,588.55279541,2.21151376
0.0287622418,42.427307129,13.489129066,596.668396,2.9555757
0.0666603222,27.834009171,10.425117493,600.5032959,3.78755188
0.0786863416,27.692707062,10.886548042,603.80773926,3.54097605
0.0765830129,21.542346954,12.260538101,605.8536377,4.11478186
0.0871710479,15.864459991,13.505525589,607.91601562,4.20356894
0.1061872989,12.777916908,14.500221252,608.31121826,4.87062788
0.1022496596,12.029914856,15.246003151,608.97039795,6.02684116
0.0807422251,15.117141724,15.254717827,610.03979492,5.1644249
0.0827753097,13.855051994,16.236013412,612.07629395,4.49903107
0.1015240997,8.1660137177,16.990921021,613.07244873,4.44582129
0.1076242402,6.2833952904,17.240606308,613.54876709,4.13884115
0.1075084284,4.7896404266,17.47388649,613.48083496,5.03522539
0.1075253114,4.968621254,17.003946304,613.17559814,4.43103456
0.1022084355,5.7053127289,16.748977661,613.10137939,4.6376071
0.1016611308,7.0644979477,16.369333267,612.8536377,3.96578002
0.1044209674,9.1359758377,16.010602951,613.0960083,4.07206488
0.1074863672,7.47488451,16.036138535,613.23327637,4.31364059
0.1194219291,7.2202644348,17.375383377,613.81903076,
0.1276668757,12.387075424,16.528675079,615.07928467,
0.0884141028,13.118266106,19,488.23242188,3.92743468
0.1045879051,12.949017525,19,487.38711548,3.75805449
0.1046807915,13.077261925,19,487.37945557,3.95697641
0.1003265008,13.371011734,19,487.4855957,3.29992747
0.1054182053,11.471729279,19,487.49389648,3.57261038
0.1100088656,12.14540863,19,486.69494629,4.02322769
0.1092381626,16.087301254,19,486.25341797,3.56273317
0.1005208269,16.18104744,18.75,484.70227051,3.16103935
0.1033388153,16.824279785,18.505231857,482.98388672,3.62047935
0.134656176,14.324994087,19,482.22921753,4.2970314
0.1778010279,17.812261581,19,481.33172607,4.04919624
0.2285785526,14.110292435,19,481.03948975,6.27913475
0.2751131356,13.440771103,19,482.12527466,4.98958302
0.2982627749,9.8221673965,19,483.15863037,5.15340185
0.2847400308,10.313139915,18.99454689,483.85125732,4.23238325
0.2052731216,13.325410843,18.358444214,485.64144897,3.38483238
0.0921931788,21.046390533,15.124649048,488.45251465,3.34287667
0.0244203489,34.822307587,13,502.83520508,2.87543559
0.0217016805,35.104457855,12.780986786,509.93255615,2.77446985
0.0048796772,40.012989044,12.275541306,516.4743042,2.70853019
0.0033134345,44.463428497,11.770450592,526.42547607,2.66394567
0.0233419221,40.445610046,12.626656532,536.39080811,2.61426258
0.0340622775,54.447582245,11.992577553,547.0289917,2.45874166
0.034057159,38.479305267,12.991930962,556.8984375,2.5807519
0.0353341512,41.597660065,13.007246971,564.71136475,2.64025092
0.0323652625,43.217887878,13.215060234,572.49084473,2.65428376
0.0218975674,43.528175354,13.110534668,580.39660645,2.58379459
0.0087206718,52.260559082,12.47892189,590.08911133,2.51378679
0.0262455028,44.750217438,8.3308582306,600.16992188,2.80971169
0.0599277914,25.71953392,10.459815025,604.80395508,3.73518467
0.0726201534,23.308784485,11.088130951,607.30438232,4.04346561
0.0857483149,16.618736267,13.296699524,609.03399658,3.96900606
0.1053882465,11.535762787,15.604773521,610.22192383,4.35184765
0.1132135168,10.547720909,15.735280037,610.32000732,4.81438351
0.0933719724,9.967713356,15.876083374,610.74810791,6.10720778
0.0730516315,11.940794945,15.994779587,611.56378174,5.6023488
0.0887398571,7.7815160751,17.239519119,613.08477783,5.1420908
0.1134506613,5.3037791252,17.984905243,613.831604,4.76036549
0.117308259,3.6586015224,17.984329224,614.38903809,4.38418388
0.1139167547,5.6184039116,17.020713806,614.47979736,4.93812609
0.1105713844,7.5056233406,16.515943527,614.24334717,4.09590769
0.1030284762,8.0826587677,16.030605316,614.35980225,4.32596254
0.0991900265,8.4911727905,15.881764412,614.27154541,3.92388201
0.0986230522,8.637845993,16.5356884,614.37487793,
0.101906158,6.3877291679,16.999645233,613.97009277,
0.1194219291,3.9586653709,17.883970261,613.90423584,
0.0509840511,10.87565136,19,486.30957031,
0.063305296,9.6108074188,19,486.42755127,4.01663542
0.0825426579,13.935105324,19,485.30075073,3.91270685
0.0903158709,14.353567123,19,484.97528076,4.17371559
0.0812308118,15.64167881,19,484.82226562,3.44227433
0.0790214762,15.2840662,19,485.04077148,3.39448619
0.0901357532,14.646303177,19,484.41546631,3.85690594
0.1031078771,19.436437607,18.515317917,483.18133545,3.77734113
0.1051515341,16.862735748,18.749778748,481.37545776,3.55111837
0.1079778075,16.431240082,19,480.10974121,3.57571435
0.1307432652,15.260791779,19,479.51672363,4.15863419
0.1821399033,16.526540756,18.879732132,478.17160034,4.32189655
0.2413240373,13.303106308,19,478.57565308,5.98826265
0.2649171948,12.66767025,19,480.24481201,4.99133348
0.2700867057,8.3774051666,19,481.60903931,4.49635029
0.2678771615,9.809961319,17.420272827,482.87258911,3.57287526
0.1792810708,12.973813057,16.395412445,484.98641968,3.08425784
0.0598839857,19.780820847,15.239803314,487.54067993,3.0998683
0.0270943157,26.059568405,14.487132072,491.72885132,3.15106559
0.0388448127,30.463140488,13.642541885,496.80105591,3.20783639
0.0405717008,31.037363052,13.611561775,502.52304077,2.92228961
0.019069029,32.048950195,13.260608673,509.13500977,2.89869356
-0.0016671319,37.725910187,12.724333763,515.1998291,2.72471666
0.0013022345,44.347290039,11.906986237,525.01568604,2.63752055
0.0213803072,47.151748657,11.525402069,535.37713623,2.43902516
0.041500967,49.155395508,11.98998642,546.53393555,2.41942573
0.0401291959,41.587173462,12.489398956,556.15301514,2.56963396
0.0384294689,39.749652863,12.255083084,564.31890869,3.0597086
0.0406749211,42.852104187,12.129327774,573.28118896,3.00198483
0.033275947,42.840126038,12.484379768,582.47900391,3.0744555
0.0286209304,49.419521332,11.754086494,592.50836182,3.39222598
0.0429413058,40.330089569,12.275180817,602.97033691,3.5934689
0.0655570924,13.904247284,16.118879318,607.79821777,3.99126959
0.0786526054,11.944941521,16.500146866,609.66265869,4.32282829
0.0955124199,8.1719064713,17.24165535,610.95831299,4.65486336
0.1116967499,5.4581227303,17.544343948,611.58526611,4.54055405
0.1095614508,6.4103064537,17.294670105,611.76300049,4.88778734
0.0934007242,7.028924942,17.046615601,612.17681885,5.47624779
0.0826248825,9.2697820663,16.979656219,613.0213623,6.18152475
0.0933571085,5.2347989082,17.490177155,614.08074951,5.78525162
0.1095514298,4.4296827316,17.979759216,614.50994873,5.40347719
0.1122720763,3.0191965103,18.001224518,614.96008301,5.42222691
0.1103603244,3.0094673634,18.245962143,615.18328857,5.18421555
0.1053841338,4.7597513199,17.505273819,615.3494873,4.51691008
0.100251928,6.2375431061,17.064926147,615.46392822,
0.099210538,6.246840477,17.044200897,615.24658203,
0.0986230522,5.518576622,17.249996185,615.10491943,
0.03238203,21.162088394,19,484.77758789,
0.0401338488,21.760089874,19,484.16833496,3.99292731
0.0612919927,21.910402298,19,482.51635742,3.97558117
0.0762446746,18.790258408,19,482.09875488,4.02265167
0.0732705817,18.267585754,19,481.81375122,3.50248814
0.0773186684,20.059879303,19,482.009552,3.41531944
0.091834873,21.03512001,19,481.35760498,3.68222284
0.1077456474,23.881072998,18.755304337,479.9659729,3.83758616
0.1194307953,18.825313568,18.999786377,478.67895508,3.76020479
0.1208511442,17.433345795,19,477.37307739,3.57148361
0.1401906163,15.279664993,19,477.04171753,4.28103638
0.2022552937,11.9296875,19,476.19857788,5.29283857
0.2708598971,10.38832283,19,477.07751465,5.1436739
0.2856894136,11.549711227,19,478.53567505,4.80329275
0.2630368471,11.568602562,19,480.17437744,3.83856177
0.2328782082,15.793584824,17.744768143,481.75967407,3.71799731
0.1358868033,15.643300056,16.734815598,484.32894897,3.77685237
0.0416349471,21.906053543,14.755010605,487.43539429,3.67081022
0.0480776131,29.876688004,13.505114555,492.20181274,3.51976109
0.080364041,32.029743195,13.498689651,498.85470581,3.36136389
0.0693100616,30.713788986,13.744814873,504.22079468,3.46967578
0.0240415521,31.91885376,13.5,510.55838013,3.44293523
-0.0017048079,41.502189636,12.510416985,517.77746582,3.33273458
0.0015785577,36.63986969,12.865869522,526.08569336,3.29787207
0.0190298148,48.658336639,11.530660629,536.87512207,3.15986705
0.0382882133,44.604885101,11.520677567,547.61419678,3.13497448
0.0381845757,42.454921722,12.025641441,556.89898682,2.99530816
0.0376784541,40.97644043,12.757736206,565.2598877,2.95867252
0.0428679101,46.775947571,12.603526115,574.262146,3.04616213
0.0389016233,46.32416153,13,583.90924072,3.14868402
0.0360573567,45.034305573,12.347829819,592.31182861,3.34795141
0.1036486253,3.4429857731,18.167404175,614.95245361,6.3056531
0.1080615744,1.6275911331,18.618824005,615.29241943,6.12651491
0.1070485562,2.7573153973,18.499778748,615.51879883,5.43605852
0.0996733755,3.3095514774,18.260416031,615.89324951,4.57987881
0.0971512198,3.0705859661,18.468338013,615.95257568,
0.0347282849,23.439147949,19,480.66247559,
0.0458347984,19.757518768,19,480.80352783,3.86798143
0.0645231456,18.303894043,19,479.43197632,3.8561604
0.0808723047,16.970003128,19,478.96487427,4.11249113
0.0839707553,15.850009918,19,478.72433472,3.50892377
0.0878976434,18.209459305,19,478.54769897,3.62894058
0.0996228307,19.323680878,19,477.38873291,3.55985498
0.1139369905,19.808605194,18.515380859,475.88916016,3.80790257
0.1328757256,18.107894897,19,475.15930176,3.92950058
0.1480318904,18.468006134,19,474.07550049,3.57045555
0.1782248467,17.0626297,19,473.99810791,4.47720051
0.22833094,15.16956234,19,473.90115356,6.27757931
0.2683621049,14.32285881,18.998933792,475.87084961,4.35153437
0.2762004733,11.910793304,18.984445572,477.1156311,4.10261917
0.2414402515,11.289216995,18.995027542,478.84875488,3.80260062
0.1781386733,16.384864807,16.271598816,480.71890259,3.34306192
0.0904027745,17.566827774,15.508777618,483.61175537,2.97097063
0.0368050635,25.227430344,14.495020866,487.54608154,2.85232258
0.0596238598,33.35861969,13.858502388,492.30090332,2.7252233
0.0806648135,36.132011414,13.604726791,499.51412964,2.74858665
0.0562438555,29.457181931,13.994814873,504.68887329,2.816854
0.011156627,34.134803772,13.386777878,510.75357056,2.81603312
-0.0068316353,41.573455811,12.632143974,517.61541748,2.72110152
0.0063257236,35.659996033,12.874956131,525.92352295,2.80026913
0.0213444773,45.248901367,11.896775246,535.70861816,2.82607198
0.02988909,48.043338776,11.542584419,546.24597168,2.79845738
0.1148046479,1.7060136795,18.5,615.48980713,6.41073895
0.1114922017,3.5322155952,18.485012054,615.88409424,5.64060879
0.1048815399,3.1606235504,18.297685623,616.29760742,
0.1015704647,3.1048238277,18.0013237,616.45593262,
0.0358687937,14.235082626,19,476.59429932,
0.0556456819,17.734889984,19,476.78631592,3.81663346
0.0820859745,21.297927856,18.994697571,475.21166992,3.81984377
0.0994014815,21.57440567,19,474.82299805,4.12605047
0.0987324193,20.404668808,19,474.94857788,3.5607667
0.099445045,19.261144638,19,474.95727539,3.45534205
0.1056873202,17.823139191,19,474.21191406,3.64897656
0.1138413549,18.264894485,18.989980698,472.95135498,3.89236999
0.1443554312,18.916210175,18.984251022,471.8348999,4.04815578
0.1919807047,16.069320679,19,470.58978271,3.76957798
0.2356037498,13.059193611,19,470.73016357,5.40459681
0.2528647184,11.904348373,18.973842621,471.12203979,5.94016409
0.2455942631,15.455140114,19,473.19039917,4.11591482
0.2340942621,16.37106514,18.927295685,474.73764038,4.1280179
0.1941782832,14.559087753,18.451505661,477.0138855,3.99893141
0.1187282428,18.043758392,15.754673958,479.5484314,3.79319835
0.0623023808,20.566764832,15.005185127,483.02032471,3.67193151
0.042211283,25.278465271,14.135928154,487.15872192,3.66730762
0.0536820069,31.070186615,13.494876862,492.18371582,3.66595292
0.0551143475,35.126533508,12.875557899,499.10580444,3.59393358
0.028171042,30.850072861,13.489473343,505.17791748,3.54695725
-0.0018249351,31.142177582,13.420071602,511.54812622,3.37297273
-0.0105745746,38.580539703,12.370351791,517.6762085,3.35185981
0.0048281578,37.842277527,12.402172089,526.11303711,3.2723887
0.0387699082,11.00522995,19,474.24880981,
0.0388823077,14.269639015,19,474.39993286,3.18874669
0.0606147274,22.042905807,19,473.74761963,3.43853664
0.0948885083,21.816368103,18.989912033,471.66625977,3.78999591
0.1099956706,19.464954376,19,471.29718018,4.15897512
0.1037396491,23.059045792,19,470.97457886,3.61889219
0.1014867574,24.867679596,19,471.04205322,3.23541999
0.1107836068,23.617546082,19,470.75259399,3.74936271
0.1235598847,23.436122894,19,469.54702759,3.53571701
0.153006196,19.850889206,19,468.83972168,4.16672277
0.215893507,13.31138134,19,468.11160278,4.2186842
0.2745483518,10.132474899,19,468.87753296,6.17345142
0.2854442596,12.156516075,19,469.61203003,4.9409771
0.2507255971,14.272774696,19,471.4604187,4.11083174
0.2056222707,17.585294724,17.499671936,473.24224854,3.83082581
0.1498098224,18.007024765,16.260124207,476.12088013,3.24469018
0.0859002247,22.428321838,14.780640602,479.37173462,3.23366618
0.0574756898,22.316389084,14.864394188,483.2220459,3.29820609
0.049963478,27.557287216,14.004857063,487.63513184,3.30936718
0.043796815,31.581357956,13.515418053,493.39233398,3.14262223
0.0327784084,34.433174133,13.257464409,499.40234375,2.9884119
0.0655170828,27.516887665,19,468.90560913,
0.0573993921,22.768503189,19,471.26300049,
0.0582946837,24.637033463,19,470.74484253,2.94428468
0.0773844123,23.937597275,18.990192413,469.47262573,3.44181371
0.1039077714,21.545646667,19,467.68374634,3.91240597
0.1075910255,22.243280411,19,467.49435425,4.09252596
0.1000820547,19.899435043,19,466.96810913,3.73126554
0.1017464623,19.796506882,19,466.98519897,3.23348355
0.1147559211,19.200149536,19,466.81582642,3.75366211
0.1291480511,19.951576233,19,465.69668579,3.49282885
0.1540944725,19.19601059,19,465.47073364,4.38688231
0.2239412665,14.384238243,19,465.62057495,5.43437052
0.2992757559,12.182383537,19,466.91546631,5.79609108
0.304970175,11.752820969,18.979074478,467.62786865,4.53714466
0.2341582924,14.006687164,18.999557495,469.38549805,3.92675138
0.1546786726,18.735294342,16.486362457,471.45544434,3.82491899
0.0997198448,18.484117508,15.515099525,474.85079956,3.57771111
0.0638565123,21.916536331,14.891151428,478.16915894,3.49149251
0.0545035489,25.035102844,14.259984016,482.11810303,3.33942914
0.0491309427,31.400024414,13.385051727,487.55627441,3.53167105
0.0426584482,28.361057281,13.870318413,493.41696167,3.64020991
0.0919936225,25.049604416,19,465.11001587,
0.0910788551,25.860067368,19,466.62063599,3.04034901
0.0889738053,28.438796997,19,466.05639648,2.66680002
0.1019839868,25.953683853,19,465.25717163,3.33459496
0.1147745177,22.863407135,19,463.63580322,4.05865812
0.1087615117,21.117744446,19,463.60620117,3.94558096
0.1036745384,22.190181732,19,463.24295044,4.01933002
0.1076076403,20.366781235,19,463.55526733,3.304456
0.1175742149,18.260116577,19,463.71768188,3.75396609
0.1329411119,18.340761185,19,462.70074463,3.50793672
0.1712032408,15.582663536,19,462.52825928,4.85101557
0.2439942062,15.735309601,19,463.00543213,5.946455
0.2976619005,14.935958862,19,464.65890503,5.13641739
0.2686594129,13.982060432,19,465.88046265,4.34797144
0.1672717482,15.187786102,19,467.53775024,3.75914264
0.0843291208,23.997200012,14.696651459,470.14581299,3.45917749
0.0594425835,22.084617615,15.00511837,474.30587769,3.20190382
0.0582597591,23.082586288,14.655866623,477.82180786,3.12078118
0.0658657476,26.97684288,13.760195732,481.85369873,3.16266418
0.0701765344,33.717140198,12.875758171,487.83755493,3.23146534
0.0667630285,30.779661179,13.375370979,494.03146362,3.2856698
0.0876201466,17.690626144,19,460.84432983,
0.1079413369,18.983316422,19,461.5788269,3.10793924
0.1229520366,24.08703804,19,462.14956665,3.03282928
0.1217824742,25.646413803,19,461.2144165,2.70652866
0.1222243682,22.143218994,19,460.99133301,3.2834475
0.1261520386,22.034399033,19,459.82614136,4.1596837
0.121590361,21.1593647,19,460.01663208,3.82992148
0.11695759,22.599925995,19,459.54495239,4.22108984
0.1200619414,19.941360474,19,459.82510376,3.26532078
0.1247100532,18.678195953,19,460.16598511,3.97947907
0.1399297118,19.86456871,19,459.33847046,3.65410042
0.1900385022,16.292785645,19,459.73205566,5.63750553
0.2481491417,15.350071907,19,460.52780151,5.97699785
0.2636130452,13.774728775,19,462.44741821,4.39873409
0.2097318769,14.789223671,19,463.83288574,4.18730116
0.1166511178,13.15097332,17.80619812,465.77059937,3.62219262
0.0649679378,23.212669373,14.657559395,468.74240112,3.06619239
0.0726917982,21.550603867,15.26524353,472.43179321,3.10763621
0.0863562152,23.007663727,14.880892754,476.11694336,3.40898323
0.0870372653,27.876621246,13.985692978,479.85794067,3.44512939
0.0847519636,33.63898468,12.764861107,486.01635742,3.45245194
0.0780060068,37.092315674,12.511039734,492.20791626,3.40976071
0.0711171478,31.940822601,13.086200714,499.29989624,3.60629463
0.0735681653,25.391992569,18.904764175,452.70782471,
