id,NDVI,Slope,Elevation,Insolation,Lat,Long,TWI,n,distance,feature_x,feature_y,nearest_x,nearest_y
"18632",0.075856231200000,22.429115294999999,377.056732179999983,21.432714462000000,7426174.72000000,387635.93170000,3.58806896,"1",0.000000000931323,387635.931700000015553,7426174.720499999821186,387635.931700000015553,7426174.720500000752509
"18633",0.080504767600000,23.899869919000000,375.988006589999998,21.321380614999999,7426164.72000000,387635.93170000,3.40710521,"1",0.000000000931323,387635.931700000015553,7426164.720499999821186,387635.931700000015553,7426164.720500000752509
"18658",-0.038688734200000,65.692329407000003,475.987030030000028,12.438980103000000,7425914.72000000,387635.93170000,2.08832622,"1",0.000000000931323,387635.931700000015553,7425914.720499999821186,387635.931700000015553,7425914.720500000752509
"18659",-0.035689517900000,58.529579163000001,492.922149660000002,12.702242850999999,7425904.72000000,387635.93170000,2.70274234,"1",0.000000000931323,387635.931700000015553,7425904.720499999821186,387635.931700000015553,7425904.720500000752509
"18660",-0.032107763000000,61.588611602999997,502.904754640000021,12.926671982000000,7425894.72000000,387635.93170000,2.64893174,"1",0.000000000931323,387635.931700000015553,7425894.720499999821186,387635.931700000015553,7425894.720500000752509
"18661",-0.030158398700000,63.254985808999997,519.650329589999956,12.613519669000000,7425884.72000000,387635.93170000,2.50363708,"1",0.000000000931323,387635.931700000015553,7425884.720499999821186,387635.931700000015553,7425884.720500000752509
"18662",-0.030912641400000,55.596740723000003,530.344238280000013,12.827160835000001,7425874.72000000,387635.93170000,2.46075058,"1",0.000000000931323,387635.931700000015553,7425874.720499999821186,387635.931700000015553,7425874.720500000752509
"18663",-0.032613456200000,43.051704407000003,536.685729980000019,13.598301888000000,7425864.72000000,387635.93170000,3.19038200,"1",0.000000000931323,387635.931700000015553,7425864.720499999821186,387635.931700000015553,7425864.720500000752509
"18664",-0.032200828200000,56.390148162999999,546.162048339999956,13.152313231999999,7425854.72000000,387635.93170000,3.98526025,"1",0.000000000931323,387635.931700000015553,7425854.720499999821186,387635.931700000015553,7425854.720500000752509
"18665",-0.032043699200000,62.786144256999997,562.764038089999985,12.938323974999999,7425844.72000000,387635.93170000,4.12223196,"1",0.000000000931323,387635.931700000015553,7425844.720499999821186,387635.931700000015553,7425844.720500000752509
"18666",-0.034897897400000,54.958705901999998,577.552001949999976,13.088702202000000,7425834.72000000,387635.93170000,4.70660639,"1",0.000000000931323,387635.931700000015553,7425834.720499999821186,387635.931700000015553,7425834.720500000752509
"18667",-0.039919409900000,54.017253875999998,588.965148930000055,13.425798415999999,7425824.72000000,387635.93170000,4.97288752,"1",0.000000000931323,387635.931700000015553,7425824.720499999821186,387635.931700000015553,7425824.720500000752509
"18668",-0.039570473100000,46.326332092000001,599.615722659999960,13.939800262000000,7425814.72000000,387635.93170000,4.84425306,"1",0.000000000931323,387635.931700000015553,7425814.720499999821186,387635.931700000015553,7425814.720500000752509
"18669",-0.034177269800000,48.611179352000001,609.889648439999974,14.400632858000000,7425804.72000000,387635.93170000,3.99948645,"1",0.000000000931323,387635.931700000015553,7425804.720499999821186,387635.931700000015553,7425804.720500000752509
"18670",-0.019288422500000,48.233062744000001,620.599487299999964,15.285971642000000,7425794.72000000,387635.93170000,4.09301567,"1",0.000000000931323,387635.931700000015553,7425794.720499999821186,387635.931700000015553,7425794.720500001683831
"18671",-0.000575615100000,32.881233215000002,626.052734379999947,17.550773621000001,7425784.72000000,387635.93170000,4.43520021,"1",0.000000000931323,387635.931700000015553,7425784.720500000752509,387635.931700000015553,7425784.720500000752509
"18814",0.091821596000000,4.622524261500000,265.211791989999995,22.706148148000000,7426554.72000000,387645.93170000,5.07688665,"1",0.000000000931323,387645.931700000015553,7426554.720499999821186,387645.931700000015553,7426554.720500000752509
"18815",0.098490476600000,3.922314167000000,265.077301030000001,22.655063629000001,7426544.72000000,387645.93170000,3.99003720,"1",0.000000000931323,387645.931700000015553,7426544.720499999821186,387645.931700000015553,7426544.720500000752509
"18817",0.055764194600000,16.055110931000002,269.419738769999981,19.495012283000001,7426524.72000000,387645.93170000,3.46053696,"1",0.000000000931323,387645.931700000015553,7426524.720499999821186,387645.931700000015553,7426524.720500000752509
"18818",0.070597231400000,17.451368332000001,271.472656250000000,19.563953399999999,7426514.72000000,387645.93170000,3.26463103,"1",0.000000000931323,387645.931700000015553,7426514.720499999821186,387645.931700000015553,7426514.720500000752509
"18819",0.101191200300000,30.854778289999999,276.381042480000019,17.233652115000002,7426504.72000000,387645.93170000,2.50609398,"1",0.000000000931323,387645.931700000015553,7426504.720499999821186,387645.931700000015553,7426504.720500000752509
"18820",0.091022856500000,32.318763732999997,281.610290529999986,16.693407058999998,7426494.72000000,387645.93170000,2.14049077,"1",0.000000000931323,387645.931700000015553,7426494.720499999821186,387645.931700000015553,7426494.720500000752509
"18821",0.058985710100000,41.233455657999997,289.270874020000008,16.469865799000001,7426484.72000000,387645.93170000,1.98532844,"1",0.000000000931323,387645.931700000015553,7426484.720499999821186,387645.931700000015553,7426484.720500000752509
"18822",0.048866912700000,28.903268814000000,294.341125490000024,24.000000000000000,7426474.72000000,387645.93170000,2.43183136,"1",0.000000000931323,387645.931700000015553,7426474.720499999821186,387645.931700000015553,7426474.720500000752509
"18823",0.060317304000000,28.351970673000000,297.211181640000007,23.823953628999998,7426464.72000000,387645.93170000,2.26393700,"1",0.000000000931323,387645.931700000015553,7426464.720499999821186,387645.931700000015553,7426464.720500000752509
"18824",0.085069187000000,29.584928513000001,294.072418210000023,17.226217269999999,7426454.72000000,387645.93170000,1.99687791,"1",0.000000000931323,387645.931700000015553,7426454.720499999821186,387645.931700000015553,7426454.720500000752509
"18825",0.084184341100000,8.584859848000002,290.591979980000019,21.226623535000002,7426444.72000000,387645.93170000,2.99746346,"1",0.000000000931323,387645.931700000015553,7426444.720499999821186,387645.931700000015553,7426444.720500000752509
"18826",0.080192968200000,8.366069793699999,290.606811520000008,22.225122452000001,7426434.72000000,387645.93170000,3.85233784,"1",0.000000000931323,387645.931700000015553,7426434.720499999821186,387645.931700000015553,7426434.720500001683831
"18827",0.092401199000000,7.725186824800000,291.059020999999973,22.521608353000001,7426424.72000000,387655.93170000,3.44443679,"1",0.000000000931323,387655.931700000015553,7426424.720500000752509,387655.931700000015553,7426424.720500000752509
"18836",-0.033852376000000,52.294578551999997,333.836547849999988,14.399202346999999,7426334.72000000,387645.93170000,3.25212216,"1",0.000000000931323,387645.931700000015553,7426334.720499999821186,387645.931700000015553,7426334.720500000752509
"18837",-0.030061673400000,52.744606017999999,344.313293460000011,14.586148262000000,7426324.72000000,387645.93170000,2.56810999,"1",0.000000000931323,387645.931700000015553,7426324.720499999821186,387645.931700000015553,7426324.720500000752509
"18838",-0.025241462500000,33.396957397000001,353.504180910000002,16.306505203000000,7426314.72000000,387645.93170000,2.24370599,"1",0.000000000931323,387645.931700000015553,7426314.720499999821186,387645.931700000015553,7426314.720500000752509
"18839",-0.016208283600000,43.339931487999998,360.928314209999996,15.014101028000001,7426304.72000000,387645.93170000,2.09812379,"1",0.000000000931323,387645.931700000015553,7426304.720499999821186,387645.931700000015553,7426304.720500000752509
"18840",-0.006575127100000,39.446800232000001,369.186950679999995,16.083530425999999,7426294.72000000,387645.93170000,2.04016733,"1",0.000000000931323,387645.931700000015553,7426294.720499999821186,387645.931700000015553,7426294.720500000752509
"18841",0.003589937000000,35.140594481999997,374.861663819999990,19.672315598000001,7426284.72000000,387645.93170000,2.61379623,"1",0.000000000931323,387645.931700000015553,7426284.720499999821186,387645.931700000015553,7426284.720500000752509
"18842",0.011415163100000,18.831663131999999,376.995269780000001,24.000000000000000,7426274.72000000,387645.93170000,2.69133759,"1",0.000000000931323,387645.931700000015553,7426274.720499999821186,387645.931700000015553,7426274.720500001683831
"18843",0.018504431500000,11.865900993000000,378.216583249999985,22.000000000000000,7426264.72000000,387645.93170000,4.70840216,"1",0.000000000931323,387645.931700000015553,7426264.720500000752509,387645.931700000015553,7426264.720500000752509
"18847",0.050548557200000,9.596646308900000,383.804656980000004,23.714458466000000,7426224.72000000,387645.93170000,2.67133570,"1",0.000000000931323,387645.931700000015553,7426224.720499999821186,387645.931700000015553,7426224.720500000752509
"18848",0.047072850200000,10.814953804000000,383.352020260000018,22.018245697000001,7426214.72000000,387645.93170000,2.96893668,"1",0.000000000931323,387645.931700000015553,7426214.720499999821186,387645.931700000015553,7426214.720500000752509
"18849",0.047733299400000,16.205875397000000,382.907440189999988,22.018245697000001,7426204.72000000,387645.93170000,3.34254456,"1",0.000000000931323,387645.931700000015553,7426204.720499999821186,387645.931700000015553,7426204.720500000752509
"18850",0.068263001700000,22.732349396000000,381.814056400000027,21.029449462999999,7426194.72000000,387645.93170000,3.11961651,"1",0.000000000931323,387645.931700000015553,7426194.720499999821186,387645.931700000015553,7426194.720500000752509
"18852",0.110383823500000,16.579729080000000,374.421630859999993,20.676357269000000,7426174.72000000,387655.93170000,3.41231084,"1",0.000000000931323,387655.931700000015553,7426174.720499999821186,387655.931700000015553,7426174.720500000752509
"18853",0.115174643700000,16.189992905000000,373.396728520000011,20.652021408000000,7426164.72000000,387655.93170000,3.79722834,"1",0.000000000931323,387655.931700000015553,7426164.720499999821186,387655.931700000015553,7426164.720500000752509
"18876",-0.046784263100000,62.668701171999999,450.478118900000027,12.813719749000001,7425934.72000000,387645.93170000,2.37667704,"1",0.000000000931323,387645.931700000015553,7425934.720499998889863,387645.931700000015553,7425934.720500000752509
"18877",-0.043829359100000,66.399856567000000,465.193725589999985,12.619191170000001,7425924.72000000,387645.93170000,2.55073452,"1",0.000000000931323,387645.931700000015553,7425924.720499999821186,387645.931700000015553,7425924.720500000752509
"18878",-0.040104080000000,63.322555542000003,481.646087650000027,12.869905471999999,7425914.72000000,387645.93170000,2.36020231,"1",0.000000000931323,387645.931700000015553,7425914.720499999821186,387645.931700000015553,7425914.720500000752509
"18879",-0.037825483800000,55.453392029000000,500.128570560000014,13.524684905999999,7425904.72000000,387645.93170000,1.99354088,"1",0.000000000931323,387645.931700000015553,7425904.720499999821186,387645.931700000015553,7425904.720500000752509
"18880",-0.033139172900000,56.080806731999999,507.681915279999998,13.057171822000001,7425894.72000000,387645.93170000,3.02880907,"1",0.000000000931323,387645.931700000015553,7425894.720499999821186,387645.931700000015553,7425894.720500000752509
"18881",-0.029347423500000,59.131740569999998,528.586975100000018,13.190608978000000,7425884.72000000,387645.93170000,2.80754232,"1",0.000000000931323,387645.931700000015553,7425884.720499999821186,387645.931700000015553,7425884.720500000752509
"18882",-0.031397070700000,45.494201660000002,534.700866700000006,13.914005280000000,7425874.72000000,387645.93170000,2.52167249,"1",0.000000000931323,387645.931700000015553,7425874.720499999821186,387645.931700000015553,7425874.720500000752509
"18883",-0.036289986200000,35.022647857999999,540.604797360000020,14.272951126000001,7425864.72000000,387645.93170000,2.61222291,"1",0.000000000931323,387645.931700000015553,7425864.720499999821186,387645.931700000015553,7425864.720500000752509
"18884",-0.038656152800000,63.982772826999998,559.071777340000040,12.941696167000000,7425854.72000000,387645.93170000,2.25790262,"1",0.000000000931323,387645.931700000015553,7425854.720499999821186,387645.931700000015553,7425854.720500000752509
"18885",-0.036403156800000,64.167686462000006,573.654357910000044,12.544734001000000,7425844.72000000,387645.93170000,2.60167360,"1",0.000000000931323,387645.931700000015553,7425844.720499999821186,387645.931700000015553,7425844.720500000752509
"18886",-0.035463225100000,59.430194855000003,590.268127439999944,12.997292519000000,7425834.72000000,387645.93170000,2.88113260,"1",0.000000000931323,387645.931700000015553,7425834.720499999821186,387645.931700000015553,7425834.720500000752509
"18887",-0.030670713600000,50.791507721000002,600.552795410000044,13.108280182000000,7425824.72000000,387645.93170000,4.25610018,"1",0.000000000931323,387645.931700000015553,7425824.720499999821186,387645.931700000015553,7425824.720500000752509
"18888",-0.031401764600000,40.413242339999996,607.350097659999960,14.234326362999999,7425814.72000000,387645.93170000,4.55335903,"1",0.000000000931323,387645.931700000015553,7425814.720499999821186,387645.931700000015553,7425814.720500000752509
"18889",-0.039219435300000,29.988971710000001,612.753601069999945,15.438988686000000,7425804.72000000,387645.93170000,4.66346312,"1",0.000000000931323,387645.931700000015553,7425804.720499999821186,387645.931700000015553,7425804.720500000752509
"18890",-0.026055501800000,36.893440247000001,616.442565919999993,15.433449745000001,7425794.72000000,387645.93170000,4.66910219,"1",0.000000000931323,387645.931700000015553,7425794.720499999821186,387645.931700000015553,7425794.720500001683831
"18891",-0.007872880400000,32.312500000000000,624.533508299999994,16.618650435999999,7425784.72000000,387645.93170000,4.56692076,"1",0.000000000931323,387645.931700000015553,7425784.720500000752509,387645.931700000015553,7425784.720500000752509
"19034",0.098546892400000,5.014857769000000,264.495086669999978,22.500000000000000,7426554.72000000,387655.93170000,5.06922722,"1",0.000000000931323,387655.931700000015553,7426554.720499999821186,387655.931700000015553,7426554.720500000752509
"19035",0.101617552300000,4.454621315000000,264.379577639999980,22.989908218000000,7426544.72000000,387655.93170000,4.03506851,"1",0.000000000931323,387655.931700000015553,7426544.720499999821186,387655.931700000015553,7426544.720500000752509
"19037",0.057959228800000,17.804193497000000,270.554626460000009,18.590934752999999,7426524.72000000,387655.93170000,3.07427740,"1",0.000000000931323,387655.931700000015553,7426524.720499999821186,387655.931700000015553,7426524.720500000752509
"19038",0.079516522600000,17.667236328000001,272.884796139999992,18.204805373999999,7426514.72000000,387655.93170000,2.95222068,"1",0.000000000931323,387655.931700000015553,7426514.720499999821186,387655.931700000015553,7426514.720500000752509
"19039",0.095833107800000,25.244857788000001,276.748779300000024,18.790925980000001,7426504.72000000,387655.93170000,2.64223957,"1",0.000000000931323,387655.931700000015553,7426504.720499999821186,387655.931700000015553,7426504.720500000752509
"19040",0.076576106300000,33.200317382999998,282.127105710000023,17.575141906999999,7426494.72000000,387655.93170000,2.45099235,"1",0.000000000931323,387655.931700000015553,7426494.720499999821186,387655.931700000015553,7426494.720500000752509
"19041",0.068231627300000,31.264328002999999,288.363861079999992,18.736734389999999,7426484.72000000,387655.93170000,2.38571620,"1",0.000000000931323,387655.931700000015553,7426484.720499999821186,387655.931700000015553,7426484.720500000752509
"19042",0.077876284700000,17.925870894999999,291.046295170000008,24.000000000000000,7426474.72000000,387665.93170000,2.98333144,"1",0.000000000931323,387665.931700000015553,7426474.720499999821186,387665.931700000015553,7426474.720500000752509
"19043",0.089929364600000,18.547540665000000,292.380279540000004,23.913211823000001,7426464.72000000,387655.93170000,2.40353632,"1",0.000000000931323,387655.931700000015553,7426464.720499999821186,387655.931700000015553,7426464.720500000752509
"19044",0.102104343500000,18.384893417000001,291.092468259999976,21.347122192000000,7426454.72000000,387655.93170000,2.28667450,"1",0.000000000931323,387655.931700000015553,7426454.720499999821186,387655.931700000015553,7426454.720500000752509
"19045",0.103323020000000,9.961212158200000,289.156036379999989,21.826173782000001,7426444.72000000,387655.93170000,3.35292196,"1",0.000000000931323,387655.931700000015553,7426444.720499999821186,387655.931700000015553,7426444.720500000752509
"19046",0.109667860000000,10.647134781000000,289.318389889999992,22.489583969000002,7426434.72000000,387655.93170000,3.89948130,"1",0.000000000931323,387655.931700000015553,7426434.720499999821186,387655.931700000015553,7426434.720500001683831
"19047",0.112701080700000,10.061972618000000,289.580963129999986,22.989583969000002,7426424.72000000,387655.93170000,3.44443679,"1",0.000000000931323,387655.931700000015553,7426424.720500000752509,387655.931700000015553,7426424.720500000752509
"19055",-0.045103892700000,43.981857300000001,322.920593259999976,15.224370956000000,7426344.72000000,387655.93170000,3.39563155,"1",0.000000000931323,387655.931700000015553,7426344.720499999821186,387655.931700000015553,7426344.720500000752509
"19056",-0.034820903100000,48.289756775000001,331.390136719999987,14.344576836000000,7426334.72000000,387655.93170000,3.59560466,"1",0.000000000931323,387655.931700000015553,7426334.720499999821186,387655.931700000015553,7426334.720500000752509
"19057",-0.023293903100000,52.171607971000000,343.801940919999993,14.252688407999999,7426324.72000000,387665.93170000,4.46011448,"1",0.000000000931323,387665.931700000015553,7426324.720499999821186,387665.931700000015553,7426324.720500000752509
"19058",-0.014048214100000,33.474971771000000,353.165832519999981,15.317687035000001,7426314.72000000,387655.93170000,3.84239984,"1",0.000000000931323,387655.931700000015553,7426314.720499999821186,387655.931700000015553,7426314.720500000752509
"19059",-0.001731813700000,31.484046935999999,358.686645510000005,17.016820908000000,7426304.72000000,387655.93170000,3.25548244,"1",0.000000000931323,387655.931700000015553,7426304.720499999821186,387655.931700000015553,7426304.720500000752509
"19060",0.003303555100000,37.524143219000003,365.305084229999977,17.292770386000001,7426294.72000000,387655.93170000,3.40009260,"1",0.000000000931323,387655.931700000015553,7426294.720499999821186,387655.931700000015553,7426294.720500000752509
"19061",0.000910693500000,31.553674697999998,371.241729739999982,17.754461288000002,7426284.72000000,387655.93170000,3.78083014,"1",0.000000000931323,387655.931700000015553,7426284.720499999821186,387655.931700000015553,7426284.720500000752509
"19062",0.001191088700000,21.557403564000001,374.113037109999993,21.689586639000002,7426274.72000000,387655.93170000,4.18324471,"1",0.000000000931323,387655.931700000015553,7426274.720499999821186,387655.931700000015553,7426274.720500001683831
"19067",0.060963094200000,7.102466583300000,382.608184810000012,22.202243804999998,7426224.72000000,387655.93170000,3.10195541,"1",0.000000000931323,387655.931700000015553,7426224.720499999821186,387655.931700000015553,7426224.720500000752509
"19068",0.055792179000000,12.653318405000000,381.320861820000005,21.360500336000001,7426214.72000000,387655.93170000,3.12649941,"1",0.000000000931323,387655.931700000015553,7426214.720499999821186,387655.931700000015553,7426214.720500000752509
"19069",0.043936159500000,18.915887832999999,380.457061769999996,21.211681366000001,7426204.72000000,387655.93170000,3.20727468,"1",0.000000000931323,387655.931700000015553,7426204.720499999821186,387655.931700000015553,7426204.720500000752509
"19071",0.109370954300000,16.869186401000000,375.302368160000015,21.000000000000000,7426184.72000000,387655.93170000,3.28336763,"1",0.000000000931323,387655.931700000015553,7426184.720499999821186,387655.931700000015553,7426184.720500000752509
"19072",0.141929760600000,16.163524628000001,373.281707760000018,20.992160797000000,7426174.72000000,387655.93170000,3.41231084,"1",0.000000000931323,387655.931700000015553,7426174.720499999821186,387655.931700000015553,7426174.720500000752509
"19073",0.145789057000000,16.443876266000000,371.679840090000027,20.813592911000001,7426164.72000000,387655.93170000,3.79722834,"1",0.000000000931323,387655.931700000015553,7426164.720499999821186,387655.931700000015553,7426164.720500000752509
"19096",-0.045943584300000,64.363143921000002,460.926849370000014,13.387755393999999,7425934.72000000,387655.93170000,2.46588993,"1",0.000000000931323,387655.931700000015553,7425934.720499998889863,387655.931700000015553,7425934.720500000752509
"19097",-0.044213358300000,56.429752350000001,475.348846439999988,13.747302055000000,7425924.72000000,387655.93170000,2.39349890,"1",0.000000000931323,387655.931700000015553,7425924.720499999821186,387655.931700000015553,7425924.720500000752509
"19098",-0.040751811100000,55.590721129999999,493.167999269999996,13.718105316000001,7425914.72000000,387655.93170000,2.40744424,"1",0.000000000931323,387655.931700000015553,7425914.720499999821186,387655.931700000015553,7425914.720500000752509
"19099",-0.036466203600000,51.055557251000003,504.732421880000004,14.267302513000001,7425904.72000000,387655.93170000,2.03504777,"1",0.000000000931323,387655.931700000015553,7425904.720499999821186,387655.931700000015553,7425904.720500000752509
"19100",-0.030573274900000,65.996040343999994,520.934021000000030,12.760458946000000,7425894.72000000,387665.93170000,2.54143715,"1",0.000000000931323,387665.931700000015553,7425894.720499999821186,387665.931700000015553,7425894.720500000752509
"19101",-0.031234877200000,48.329139709000003,538.623168950000036,13.417116164999999,7425884.72000000,387655.93170000,2.24507236,"1",0.000000000931323,387655.931700000015553,7425884.720499999821186,387655.931700000015553,7425884.720500000752509
"19102",-0.036984309600000,44.935333252000000,541.887146000000030,13.483959198000001,7425874.72000000,387655.93170000,2.81140041,"1",0.000000000931323,387655.931700000015553,7425874.720499999821186,387655.931700000015553,7425874.720500000752509
"19103",-0.042537737600000,61.650466919000003,555.339111330000037,12.079618454000000,7425864.72000000,387655.93170000,2.00509238,"1",0.000000000931323,387655.931700000015553,7425864.720499999821186,387655.931700000015553,7425864.720500000752509
"19104",-0.044591326300000,74.853065490999995,570.869689939999944,11.664498329000001,7425854.72000000,387655.93170000,2.25952077,"1",0.000000000931323,387655.931700000015553,7425854.720499999821186,387655.931700000015553,7425854.720500000752509
"19105",-0.036601021900000,70.827575683999996,590.505310060000056,12.060749054000000,7425844.72000000,387655.93170000,1.90330672,"1",0.000000000931323,387655.931700000015553,7425844.720499999821186,387655.931700000015553,7425844.720500000752509
"19106",-0.030099568900000,69.877128600999995,605.754821780000043,12.123675346000001,7425834.72000000,387655.93170000,2.37023163,"1",0.000000000931323,387655.931700000015553,7425834.720499999821186,387655.931700000015553,7425834.720500000752509
"19107",-0.025310486600000,61.889137267999999,610.629943850000018,9.437691688499999,7425824.72000000,387655.93170000,3.44414425,"1",0.000000000931323,387655.931700000015553,7425824.720499999821186,387655.931700000015553,7425824.720500000752509
"19108",-0.030416248400000,39.752674102999997,608.896789549999994,14.251089095999999,7425814.72000000,387655.93170000,4.02795553,"1",0.000000000931323,387655.931700000015553,7425814.720499999821186,387655.931700000015553,7425814.720500000752509
"19109",-0.040300943000000,30.765590668000002,613.803771969999957,15.221718788000000,7425804.72000000,387655.93170000,4.62609291,"1",0.000000000931323,387655.931700000015553,7425804.720499999821186,387655.931700000015553,7425804.720500000752509
"19110",-0.033728629400000,34.840515136999997,617.001525880000031,15.025419234999999,7425794.72000000,387665.93170000,4.27103806,"1",0.000000000931323,387665.931700000015553,7425794.720499999821186,387665.931700000015553,7425794.720500001683831
"19254",0.098231457200000,6.434188842800000,263.522491460000026,23.020555496000000,7426554.72000000,387675.93170000,4.58880329,"1",0.000000000931323,387675.931700000015553,7426554.720499999821186,387675.931700000015553,7426554.720500000752509
"19255",0.090809218600000,4.682709693900000,263.557708740000010,23.649017334000000,7426544.72000000,387665.93170000,3.81794572,"1",0.000000000931323,387665.931700000015553,7426544.720499999821186,387665.931700000015553,7426544.720500000752509
"19257",0.059169024200000,23.289039612000000,269.723144530000013,19.914741515999999,7426524.72000000,387665.93170000,2.78355050,"1",0.000000000931323,387665.931700000015553,7426524.720499999821186,387665.931700000015553,7426524.720500000752509
"19258",0.085977807600000,16.626066208000001,272.295898439999974,23.076614379999999,7426514.72000000,387665.93170000,2.73220754,"1",0.000000000931323,387665.931700000015553,7426514.720499999821186,387665.931700000015553,7426514.720500000752509
"19259",0.089713580900000,22.472774506000000,275.271209720000002,19.877130508000000,7426504.72000000,387665.93170000,2.67151856,"1",0.000000000931323,387665.931700000015553,7426504.720499999821186,387665.931700000015553,7426504.720500000752509
"19260",0.072825528700000,31.084819794000001,280.440185550000024,16.796264648000001,7426494.72000000,387675.93170000,3.14815331,"1",0.000000000931323,387675.931700000015553,7426494.720499999821186,387675.931700000015553,7426494.720500000752509
"19261",0.075682036600000,23.726505280000001,285.781860349999988,22.925613403000000,7426484.72000000,387665.93170000,2.53768516,"1",0.000000000931323,387665.931700000015553,7426484.720499999821186,387665.931700000015553,7426484.720500000752509
"19262",0.084593072500000,19.309474945000002,287.866699219999987,24.000000000000000,7426474.72000000,387665.93170000,2.98333144,"1",0.000000000931323,387665.931700000015553,7426474.720499999821186,387665.931700000015553,7426474.720500000752509
"19263",0.108420074000000,14.859555243999999,289.655792239999982,24.000000000000000,7426464.72000000,387665.93170000,2.54383755,"1",0.000000000931323,387665.931700000015553,7426464.720499999821186,387665.931700000015553,7426464.720500000752509
"19264",0.123241782200000,12.615528106999999,289.520660399999997,21.993625641000001,7426454.72000000,387665.93170000,2.78617144,"1",0.000000000931323,387665.931700000015553,7426454.720499999821186,387665.931700000015553,7426454.720500000752509
"19265",0.120312482100000,9.821001052900000,287.715148929999998,21.764871596999999,7426444.72000000,387665.93170000,3.50904012,"1",0.000000000931323,387665.931700000015553,7426444.720499999821186,387665.931700000015553,7426444.720500000752509
"19266",0.113877914900000,10.662772178999999,287.558074949999991,22.567234038999999,7426434.72000000,387665.93170000,4.13089323,"1",0.000000000931323,387665.931700000015553,7426434.720499999821186,387665.931700000015553,7426434.720500001683831
"19267",0.109258435700000,10.457236290000001,287.649139400000024,22.998901366999998,7426424.72000000,387665.93170000,3.48723435,"1",0.000000000931323,387665.931700000015553,7426424.720500000752509,387665.931700000015553,7426424.720500000752509
"19274",-0.043068833600000,34.495437621999997,316.084991460000026,16.190515518000002,7426354.72000000,387675.93170000,3.57549953,"1",0.000000000931323,387675.931700000015553,7426354.720499999821186,387675.931700000015553,7426354.720500000752509
"19275",-0.044625073700000,39.670959473000003,321.070129389999977,16.174560546999999,7426344.72000000,387665.93170000,4.34502554,"1",0.000000000931323,387665.931700000015553,7426344.720499999821186,387665.931700000015553,7426344.720500000752509
"19276",-0.033989455600000,49.420974731000001,332.333374020000008,15.155274391000001,7426334.72000000,387675.93170000,3.20034957,"1",0.000000000931323,387675.931700000015553,7426334.720499999821186,387675.931700000015553,7426334.720500000752509
"19277",-0.020262563600000,55.813274384000003,344.960052490000010,14.088653563999999,7426324.72000000,387665.93170000,4.46011448,"1",0.000000000931323,387665.931700000015553,7426324.720499999821186,387665.931700000015553,7426324.720500000752509
"19278",-0.004466745100000,31.774061202999999,354.852691649999997,17.148862839000000,7426314.72000000,387665.93170000,4.52063513,"1",0.000000000931323,387665.931700000015553,7426314.720499999821186,387665.931700000015553,7426314.720500000752509
"19279",0.013270498300000,24.042156218999999,359.481414789999974,18.137287140000002,7426304.72000000,387665.93170000,4.61820650,"1",0.000000000931323,387665.931700000015553,7426304.720499999821186,387665.931700000015553,7426304.720500000752509
"19280",0.009105050900000,29.603286743000002,364.658386230000019,16.419811248999999,7426294.72000000,387665.93170000,4.61199951,"1",0.000000000931323,387665.931700000015553,7426294.720499999821186,387665.931700000015553,7426294.720500000752509
"19281",-0.007354015500000,32.336627960000001,371.082244870000011,15.920354843000000,7426284.72000000,387665.93170000,4.49172258,"1",0.000000000931323,387665.931700000015553,7426284.720499999821186,387665.931700000015553,7426284.720500000752509
"19282",-0.009716466100000,17.710002898999999,373.737945560000014,19.902400969999999,7426274.72000000,387665.93170000,4.27754164,"1",0.000000000931323,387665.931700000015553,7426274.720499999821186,387665.931700000015553,7426274.720500001683831
"19286",0.030836328900000,7.950499057800000,381.397186280000028,23.763582230000001,7426234.72000000,387665.93170000,3.44999647,"1",0.000000000931323,387665.931700000015553,7426234.720499999821186,387665.931700000015553,7426234.720500000752509
"19287",0.056344244600000,11.207809448000001,381.369750979999992,22.010412215999999,7426224.72000000,387665.93170000,3.20071530,"1",0.000000000931323,387665.931700000015553,7426224.720499999821186,387665.931700000015553,7426224.720500000752509
"19288",0.071257159100000,16.387010574000001,380.628509520000023,21.622186661000001,7426214.72000000,387665.93170000,3.35481787,"1",0.000000000931323,387665.931700000015553,7426214.720499999821186,387665.931700000015553,7426214.720500000752509
"19289",0.052280616000000,19.308301925999999,379.778961180000010,21.040025710999998,7426204.72000000,387665.93170000,3.49986649,"1",0.000000000931323,387665.931700000015553,7426204.720499999821186,387665.931700000015553,7426204.720500000752509
"19290",0.042132727800000,10.103931426999999,375.813873290000004,21.989587784000001,7426194.72000000,387675.93170000,3.55363464,"1",0.000000000931323,387675.931700000015553,7426194.720499999821186,387675.931700000015553,7426194.720500000752509
"19291",0.078208714700000,17.054430008000001,374.264495850000003,21.001222609999999,7426184.72000000,387665.93170000,3.50300121,"1",0.000000000931323,387665.931700000015553,7426184.720499999821186,387665.931700000015553,7426184.720500000752509
"19292",0.129593804500000,15.592781067000001,371.735595699999976,20.998895645000001,7426174.72000000,387665.93170000,3.59472799,"1",0.000000000931323,387665.931700000015553,7426174.720499999821186,387665.931700000015553,7426174.720500000752509
