NDVI,Slope,Elevation,Insolation,TWI
0.1992557347,32.760597229,337.09552002,12.582100868,4.65806818
0.2203955501,27.113157272,331.78405762,13.082047462,4.56253719
0.2388537079,27.433885574,327.70846558,13.159715652,4.45665836
0.2571930885,28.161214828,321.52987671,12.411933899,4.4389987
0.2626126707,33.922698975,315.89984131,11.19410038,4.80146074
0.2500788868,34.015880585,309.51318359,11.116922379,5.01639318
0.2373069674,33.419429779,303.5506897,11.465929985,4.99516439
0.2539281249,24.14837265,298.29574585,12.5,5.00088692
0.2704102099,25.142316818,293.87826538,12.5,4.97292614
0.2760919035,29.164745331,289.18252563,12.496580124,4.954916
0.2877657414,28.784845352,283.51791382,12.498290062,4.9116044
0.3108212948,29.616804123,278.3838501,12.457257271,4.88064384
0.3199049532,26.652240753,273.09243774,12.5,4.81020546
0.3244159222,22.824930191,268.78027344,12.5,4.30480909
0.3517845273,30.451850891,264.26803589,12.201969147,4.00482845
0.3766843379,29.536235809,258.00942993,12.289323807,3.90152597
0.3758096099,20.558359146,253.47457886,12.5,4.01033974
0.3653725684,23.932964325,249.67185974,12.5,3.94937158
0.3739012778,26.760450363,245.1181488,12.5,4.19844246
0.3883737624,23.886169434,240.3527832,12.5,4.86737013
0.3948064148,19.323524475,236.98126221,12.5,5.43368101
0.4120131135,18.402395248,233.91792297,12.5,4.62384462
0.4322599769,20.16570282,231.77638245,12.5,4.10202503
0.4479028583,19.521762848,229.00494385,12.5,3.9234488
0.4514839351,24.985103607,226.66693115,12.482691765,3.93959308
0.4440425336,24.533838272,224.63131714,11.916223526,3.12839675
0.4449612498,27.652954102,223.14506531,11.903464317,3.85048318
0.4409888089,26.212137222,222.88566589,10.791033745,3.78196406
0.4243373871,20.422483444,222.17553711,11.459456444,3.7394228
0.4063663781,12.994983673,222.48591614,11.410205841,4.55072689
0.4013544619,9.5201368332,222.5091095,9.5566310883,4.36495304
0.3735074997,14.380796432,224.11155701,8.5208330154,3.01682901
0.3117691577,15.234495163,225.85487366,9.7060365677,2.79695082
0.1350896508,11.097970009,371.06008911,16.969945908,
0.1350896508,16.078012466,369.42892456,15.005173683,3.09069228
0.142467007,14.176646233,367.44366455,16.916742325,3.14404297
0.1660175324,16.152112961,365.98025513,15.452067375,3.31830645
0.1847839505,16.235122681,363.34918213,15.145910263,3.44926786
0.2029323429,6.8605675697,361.89825439,16,4.2440114
0.2076354772,2.3249471188,361.57608032,16,4.75799608
0.1811623871,9.8002738953,361.10006714,15.98788166,4.07417107
0.1519607604,15.783359528,358.95736694,14.853673935,3.1792655
0.1336258501,10.480020523,356.49935913,14.70392704,4.57503986
0.1315005273,14.840819359,354.9151001,14.127490044,4.80396461
0.1648597866,30.425333023,352.38705444,12.920248032,2.93371725
0.2026904225,31.326999664,346.85073853,13.037340164,2.71920538
0.2243139148,33.044734955,341.20223999,12.93842411,3.10600758
0.2226874977,33.301757812,336.04614258,12.469498634,2.90170121
0.2140288055,33.994480133,330.37750244,12.460941315,2.61537337
0.2223230302,29.641061783,323.67956543,13,2.74108958
0.2329021841,35.010158539,317.88235474,12.789058685,2.91547561
0.2287595123,38.395679474,312.77890015,12.129435539,2.59038663
0.2117352337,38.007556915,305.57498169,12.448841095,2.54921865
0.2178910226,27.879642487,299.83227539,12.5,2.61353612
0.232611388,25.519174576,295.56155396,12.5,2.78603911
0.2365450114,32.540248871,290.63739014,12.489583015,2.57552958
0.2479393631,29.939283371,284.71508789,12.5,2.60893559
0.2813881934,33.196735382,279.0319519,12.460870743,2.8066926
0.3073512614,29.143960953,273.33087158,12.420040131,3.04278207
0.3189047575,26.150630951,268.24700928,12.5,3.26319146
0.3446504772,31.241897583,262.9909668,12.017290115,3.69538498
0.3709582984,25.502275467,257.69064331,12.5,3.91547513
0.3769320846,21.294036865,253.65748596,12.5,3.97521424
0.3788276315,21.926582336,249.80368042,12.5,4.73395538
0.3921613395,20.717132568,246.31268311,12.5,5.18272591
0.3984083831,21.362783432,242.3132019,12.5,4.80689001
0.4053348303,15.58548069,239.29272461,12.5,4.51022768
0.4284446538,14.768517494,236.33807373,12.5,4.03855181
0.44065395,18.497514725,234.34106445,12.5,3.8425231
0.4356911779,15.679840088,231.9131012,12.44713974,3.29469919
0.4160538316,22.695697784,230.51409912,12.210104942,3.62510085
0.4065700769,26.752635956,229.63935852,11.246544838,2.89839625
0.4203614295,27.690813065,227.68585205,11.338692665,3.72509742
0.4228154719,18.396036148,227.08990479,11.748246193,3.81669593
0.4177504778,17.370428085,225.36958313,12.290830612,3.76507878
0.3958565295,10.295164108,224.43766785,11.528624535,4.6122613
0.3734747767,8.6015882492,223.82374573,9.5208330154,4.08203888
0.3413868845,11.223403931,224.70957947,8.5086450577,3.04421949
0.2821496129,8.8860874176,226.70115662,9.0545444489,2.69510508
0.1038624868,16.358217239,367.97735596,17,
0.1038624868,21.977218628,366.8765564,14.848453522,3.08155775
0.118267566,18.55762291,364.59637451,16.996614456,3.07608891
0.139885664,18.137508392,363.85873413,16,3.25045228
0.1515587419,12.043581009,361.9708252,15.989496231,3.10116124
0.1750651449,7.2830553055,360.8196106,16,4.25888538
0.1837025285,6.7735366821,360.75906372,16,4.55806732
0.1533085704,9.2430276871,360.01135254,15.946861267,4.3212781
0.1247389019,10.091995239,358.19430542,14.661799431,5.17706585
0.1236490458,10.911887169,357.41043091,13.505968094,4.185534
0.1445352435,9.9776563644,356.80963135,14.510416985,3.10987544
0.1775570214,22.990699768,354.57043457,13.25,2.80964231
0.186318025,34.847076416,349.02694702,12.508636475,2.82114553
0.1710346043,28.404285431,344.3119812,13.329877853,3.1469903
0.1492913216,34.000091553,339.99215698,12.873612404,2.40236473
0.139747262,41.390075684,333.57693481,12.084991455,2.04989433
0.1473609954,31.63174057,325.52746582,12.82635498,2.10128689
0.167828992,29.507490158,319.78799438,12.586858749,2.44536996
0.1881761253,28.27945137,315.14562988,12.11534214,2.63868308
0.1855922341,38.2003479,308.56393433,11.247958183,2.48760843
0.1909704357,28.107830048,301.75,12.324626923,2.53769374
0.1927240491,25.656454086,297.57577515,12.443791389,2.70037603
0.1861177981,33.665481567,291.94650269,11.177833557,2.81173635
0.1957645416,28.328016281,286.36611938,12.004188538,2.86176753
0.2223164439,31.151229858,281.27078247,11.839179993,2.83255672
0.2601468265,32.725875854,274.64541626,11.798551559,2.79278541
0.3073641658,29.728736877,269.0425415,11.918743134,2.87961364
0.35836187,28.922119141,263.68389893,11.998307228,3.16376758
0.3906870484,23.986938477,258.58001709,12,4.52616501
0.3990339339,20.673635483,255.12109375,12.00178051,5.17253876
0.3995265365,23.386327744,251.50131226,12.083664894,5.31123257
0.3948224485,23.823827744,248.3374939,12,4.73114777
0.3670525253,23.543567657,244.28041077,12.00178051,4.3203373
0.3533526361,18.200536728,241.29808044,12.014517784,4.05423784
0.370803386,19.496702194,238.83125305,12.000401497,3.39995098
0.3914480507,26.029798508,237.58030701,12.19525528,3.52923131
0.3874234259,24.693597794,234.66453552,11.5,2.89121699
0.3640394211,17.500873566,233.34635925,11.557037354,3.48071241
0.3692538142,12.816958427,232.68301392,11.545791626,3.25205946
0.3958244622,17.525972366,230.959198,11.75,4.02773428
0.4101972282,17.735492706,229.65966797,11.50178051,3.94564581
0.405452013,17.561092377,227.29798889,11.952427864,3.86927843
0.3741006553,17.019426346,226.43951416,10.753787041,4.59918547
0.3327075243,21.61771965,226.32273865,8.1028051376,4.00109196
0.2801365852,29.550481796,227.57702637,7.5635557175,2.90720367
0.226000309,25.625907898,228.37409973,7.5514464378,1.77265131
0.1258835495,13.163303375,365.13757324,16.991373062,
0.1258835495,14.630886078,364.17919922,15.602329254,3.08962131
0.1553046852,7.8624172211,362.3795166,15.501789093,3.53802013
0.1802381426,10.087313652,361.46820068,15.959572792,3.62665629
0.181243673,5.079012394,360.45397949,16,4.78330708
0.1898509264,0.9372008443,360.18743896,16,5.6372962
0.1969267428,1.4799298048,360.0710144,16,5.61190891
0.1778171957,6.5924239159,359.96722412,14.785738945,5.3118701
0.1553083509,17.479825974,360.18707275,12.1789217,2.91808915
0.1552273482,15.694810867,360.18237305,13.735218048,2.9339962
0.1699328125,11.913496971,358.51828003,14.867483139,3.08817816
0.1444083452,22.935415268,356.240448,13.858139038,3.34551835
0.1000393853,28.767194748,351.40179443,13.168430328,3.22240973
0.0791911036,29.858533859,347.11694336,12.680994987,2.63907313
0.0747635067,31.622940063,341.25497437,11.915676117,2.20445251
0.0860123262,37.008518219,334.456604,11.508627892,2.23853493
0.1019835845,31.264806747,327.11444092,12.498315811,3.1862309
0.1298031062,37.165500641,320.56207275,11.551663399,3.0051446
0.1645550132,30.890966415,314.05923462,11.920830727,2.90323973
0.1688539088,33.605876923,308.80093384,11.471673965,2.58098483
0.1656421125,31.155582428,301.80947876,11.748315811,2.31406116
0.1803286225,29.66028595,296.83731079,11.949156761,2.41844058
0.1878036112,32.585971832,290.29425049,11.38323307,2.37832832
0.1974393278,31.192987442,284.58728027,11.540427208,2.60792875
0.2108715475,32.439674377,278.18481445,11.458857536,2.74262857
0.2419617474,24.487419128,273.3236084,12,2.65681243
0.3103102148,29.516065598,268.70623779,12,4.11790609
0.3780346811,25.705278397,263.95993042,12,5.12507963
0.4028607905,25.661502838,259.90362549,12,5.22964096
0.4027345181,24.488483429,257.3237915,11.549875259,3.7601819
0.3897995949,26.639204025,254.47071838,11.551559448,3.03012347
0.3609806001,28.671966553,251.77171326,11.993056297,2.94224787
0.3050756455,26.409753799,247.04962158,11.991372108,3.13835382
0.2670195103,24.698181152,245.00617981,11.106592178,3.45481992
0.2730783522,21.738656998,242.52993774,10.993056297,3.03815031
0.3112285733,25.488100052,241.49659729,12.020309448,3.27053404
0.3426086307,21.681695938,238.65583801,12,3.07747698
0.3497268856,20.166315079,236.31646729,11.996422768,3.48159575
0.3650247753,11.928123474,234.60514832,11.998210907,3.6478734
0.3904604018,12.951085091,233.09051514,11.75,4.00363016
0.4121968448,13.441465378,232.32992554,11.587901115,3.69636989
0.4006165266,17.003255844,230.14846802,11.739583015,4.33103418
0.3622582555,22.349731445,230.12739563,9.9891386032,3.93915081
0.3176904619,22.298475266,230.67706299,7.4164361954,4.29069042
0.2418701798,23.254362106,232.87794495,6.1437544823,2.18162918
0.1659743488,43.770709991,236.10461426,4.7746548653,1.35498333
0.1627650857,4.186103344,364.1546936,16.936416626,
0.1538369954,8.7099847794,363.52484131,15.501797676,3.95332861
0.1739452183,7.2363581657,361.92611694,15.5,3.83348489
0.1975063235,6.0070829391,360.84179688,15.5,4.44496393
0.1920626164,0.8637808561,360.23071289,15.952831268,5.52890396
0.1809005141,1.3732323647,360.38800049,15.958656311,7.78256416
0.1903927326,1.7024537325,360.40557861,15.948239326,6.59551907
0.1903734803,9.119222641,361.08007812,14.260416985,4.62959814
0.1654550582,9.4099798203,362.60040283,14.464360237,3.11104965
0.1436338574,11.841974258,362.52764893,15.220984459,3.04142118
0.1293396503,16.141716003,360.22064209,14.459774017,2.74603868
0.0890003666,20.577297211,357.35906982,13.501117706,2.59120846
0.058994893,25.978364944,352.69287109,12.793141365,2.50857878
0.0590392128,35.695224762,347.53179932,11.998882294,2.91628408
0.0711436272,34.416835785,339.86734009,12.252349854,3.68470454
0.1027985588,35.802204132,334.4692688,12.470189095,4.07927084
0.1336407512,37.49930191,326.51223755,11.503472328,3.66466951
0.1647957712,39.535263062,319.33822632,10.251173973,3.69133639
0.2048082501,32.838790894,311.88287354,11.261451721,3.85960793
0.2141132951,33.315299988,306.01626587,11.742948532,4.21249628
0.2005968392,27.660835266,300.48971558,11.949915886,4.26161814
0.2099756002,36.838294983,294.615448,10.833361626,4.29558325
0.226039663,28.288497925,288.57254028,11.541343689,4.5255785
0.2518814802,29.665412903,283.77328491,11.26557827,4.8501277
0.2817940116,34.563392639,276.3508606,8.6476736069,4.97583055
0.3108607829,8.5264015198,273.28662109,11.5,5.73507595
0.3517255783,26.275178909,270.8508606,11.58628273,5.17947435
0.3956369758,24.111774445,266.84020996,11.752915382,4.72329378
0.4043629468,26.337854385,263.56906128,11.709774017,3.31706619
0.380682528,27.134983063,261.85604858,11,3.05496335
0.3494065404,29.74341011,259.30175781,11.070918083,3.07918501
0.3100105822,36.601959229,256.62640381,11.472985268,3.08142424
0.2746418715,33.236629486,250.81358337,11.66092968,3.23491049
0.2617717981,28.982654572,249.32019043,10.735198975,3.2074585
0.2688913047,23.72013092,246.51689148,11,3.10185647
0.3006549478,26.868028641,244.84169006,11.98790741,3.35048556
0.3384478688,23.580835342,242.01603699,11.958098412,3.0926857
0.3645375371,25.797468185,238.94284058,11.55120182,3.66510415
0.3790019453,19.534397125,236.91583252,11.000121117,3.74346924
0.3970066011,16.306594849,235.24702454,10.806351662,3.84689045
0.4118817449,18.185970306,234.29644775,11.041464806,4.02443075
0.3899619281,17.675851822,232.51437378,10.183317184,3.70745206
0.3500850201,20.028373718,233.77748108,9.5552339554,3.49971509
0.3046116829,16.187381744,233.80937195,8.0339822769,4.33844233
0.2114428431,28.062602997,236.54412842,4.6867108345,2.11064053
0.1104018539,51.436706543,243.54689026,0.7708337903,1.96395099
0.0761079565,42.77986145,254.57019043,7.2680912018,1.69184518
0.1539887041,7.396967411,365.590271,15.297088623,
0.1539887041,6.7366523743,364.83383179,15.015654564,
0.1627650857,10.650693893,363.41918945,15.008749008,3.65076971
0.1661824435,9.0599365234,361.74636841,15.301961899,4.09063435
0.159411028,5.1083335876,360.69891357,15.5,4.73061657
0.1281636804,1.7183543444,360.25906372,15.510416985,5.66059923
0.1213212535,0.5475047231,360.36657715,16,8.31078434
0.1522366703,1.738427639,360.42687988,15.989583015,6.51452875
0.1611052603,7.6784791946,361.25866699,14.58880043,4.37161493
0.1276030988,6.0178356171,362.62966919,16.186101913,3.36775136
0.0925480872,10.905511856,362.4102478,16.5,3.27961659
0.0723099858,20.110265732,360.71551514,13.826263428,3.04020238
0.0575581566,23.299552917,357.21429443,12.875208855,3.18617153
0.0622302368,19.046424866,353.21096802,13.739730835,3.82307863
0.0893098265,26.519134521,350.24484253,13.178707123,4.12991524
0.1150332466,33.502574921,344.59182739,12.536842346,3.74936438
0.1481391192,44.753704071,340.25411987,11.983576775,2.2130754
0.1858328879,39.636322021,329.02554321,11.998332024,1.98507309
0.2134242207,37.992778778,321.8621521,12.479166985,2.79277158
0.239268586,31.701055527,316.26119995,12,3.85140371
0.2434187084,39.294002533,309.33532715,11.75318718,3.46492553
0.2393585742,33.209377289,301.815979,11.5,3.59346175
0.247092709,31.261617661,296.54553223,11.5,4.79963684
0.2736535072,37.794815063,291.58157349,11.5,4.9397583
0.3242670894,39.281028748,285.08319092,11.5,5.15919733
0.3711977005,50.256332397,277.53045654,10.963603973,4.5878129
0.3846317232,31.771713257,275.81604004,9.8004331589,2.37092757
0.3715175688,32.868209839,273.11831665,11.459974289,2.63847876
0.3800148964,28.615251541,269.87554932,10.916480064,2.48965383
0.3815733492,28.555532455,267.45889282,10.75318718,2.87391043
0.3471015096,30.679853439,266.95013428,10.343507767,2.90457249
0.3172104955,30.383054733,264.31408691,10.973865509,2.99736571
0.2950565517,34.725925446,262.8885498,11.260416985,2.8295424
0.2845991552,37.855251312,257.96054077,11.248479843,3.18084025
0.2913910449,33.409965515,255.32466125,11.699705124,3.12282372
0.3032723069,30.092391968,251.18798828,11.051961899,3.43581605
0.3183344305,36.291660309,249.02679443,11.96875,2.99798226
0.3359861076,27.221935272,246.16766357,10.805288315,3.27752995
0.3522136509,30.393512726,243.05418396,11.209974289,3.73262763
0.356403172,27.169195175,241.23364258,10.5,3.58016014
0.382865727,23.356815338,238.97413635,10.520833015,3.9403131
0.4150932729,22.616411209,238.14028931,10.438975334,4.17701626
0.3951915205,28.241081238,236.92457581,9.553768158,2.83497763
0.3453605175,28.58698082,237.90771484,9.5727949142,3.24200773
0.2912453413,27.33155632,237.12106323,7.9686236382,4.16113377
0.2083867788,31.748775482,240.66349792,3.8821909428,3.02754521
0.1101318747,51.292999268,248.6108551,0.0000001963,1.43039405
0.0802337006,33.337337494,259.14169312,8.4110174179,1.83932447
0.1555145234,18.782844543,368.4967041,14.296878815,
0.1555145234,14.391746521,367.01324463,14.366631508,
0.1539887041,9.0459222794,365.29971313,14.922007561,3.54366422
0.1482788324,9.3534812927,363.94006348,15,3.79212809
0.1303400397,9.7997274399,362.50888062,15.001814842,4.0988183
0.1068865135,7.2784695625,361.53640747,15.5,4.285954
0.0787679777,5.4496154785,360.76571655,15.5,5.00143194
0.0971460566,2.2677443027,360.45053101,16,5.7524538
0.145009324,1.8997149467,360.36230469,15.670348167,6.34808159
0.1519042403,5.225894928,361.05316162,15,5.43069887
0.1179596037,2.8802483082,361.80181885,16.451416016,4.28373098
0.0887481347,7.6835923195,361.46325684,15.842252731,3.70622706
0.0700578615,14.081467628,359.42080688,14.501659393,3.50785065
0.0661591366,15.685131073,357.22296143,14.294952393,3.93665957
0.0927513689,17.947769165,354.43139648,14.456437111,3.7746408
0.1451726109,27.138643265,351.5479126,13.262076378,3.58438373
0.1763316989,35.601383209,345.9810791,11.843912125,3.19483352
0.2027303726,39.723022461,338.82757568,10.800085068,2.92092872
0.2376530469,35.813446045,329.4107666,12.079648972,4.53550625
0.2356670201,37.056491852,322.11138916,11.586747169,5.09209871
0.2099696994,30.39242363,315.92288208,11.499998093,5.04831553
0.1950490326,32.558509827,309.31439209,11.5,5.14935112
0.2159186602,34.831981659,303.4776001,11.460173607,4.66814232
0.2777522206,25.167398453,298.7086792,11.420348167,4.53302956
0.326433748,28.089916229,295.50802612,11.45685482,5.03288889
0.3550013602,32.234203339,291.64389038,10.757210732,3.01770878
0.3791908026,43.56735611,287.4979248,11.277856827,2.81127167
0.365405798,36.775806427,283.46710205,10.21749115,2.73194385
0.3314704597,41.91034317,279.84057617,11,2.19083691
0.3353087008,38.302555084,277.09933472,10.208252907,2.46871901
0.3449445367,36.564815521,274.08609009,10.029435158,2.66994095
0.3279055655,33.656681061,273.29760742,10.050242424,2.96073365
0.3104639947,31.927089691,270.31213379,10.437182426,2.97254896
0.294495523,30.301424026,268.27578735,11.373321533,3.27391028
0.2875495255,32.261917114,263.48153687,11.010416985,3.12626314
0.2833844423,37.656784058,259.92398071,11.453231812,3.50388432
0.2714645267,24.413974762,255.95045471,10.501815796,2.95441508
0.2658361793,28.499300003,253.55854797,11.295377731,2.96682787
0.2818698287,26.943378448,251.42762756,10.989583015,3.45603204
0.295735985,33.244197845,248.57188416,10.953231812,3.71431613
0.2994424105,30.656169891,246.46578979,10.619740486,3.3396728
0.360475868,22.650756836,243.11053467,10.5,4.30496645
0.4315648675,25.17417717,242.4839325,9.2762289047,3.5444448
0.4167607129,30.028013229,242.13809204,8.3354663849,2.64692402
0.3522777855,33.619743347,244.084198,9.7014656067,3.07904911
0.3103597462,32.372280121,244.18669128,8.510260582,3.66602015
0.2734689713,28.04744339,245.99203491,8.0894966125,4.13892698
0.1779712141,41.962909698,251.63574219,0.6611016989,2.98561454
0.113014631,34.046142578,259.56521606,7.5084958076,2.63678956
0.165400371,6.8609671593,263.06240845,12.977506638,3.10442901
0.1634459198,19.141090393,370.64181519,14.176808357,
0.1555145234,19.56083107,368.81652832,14.41245079,3.07411408
0.1467125267,19.728878021,366.69451904,14.106385231,3.3249073
0.1421621591,13.615972519,364.85891724,14.588020325,3.33653736
0.1128101647,10.735388756,363.29263306,14.8007164,4.0255084
0.07550136,8.32380867,362.40124512,15.05236721,3.84018445
0.0607566386,6.7630791664,361.37588501,15.5,4.30848837
0.0886260122,4.5311374664,360.83135986,15.496697426,5.14985418
0.1358272731,2.9155926704,360.67538452,14.96896553,5.86942959
0.1459415555,3.964884758,361.22250366,15.41079998,5.6578455
0.1273968518,1.7823261023,361.83911133,16.4492836,5.66312599
0.1093225256,9.7959527969,361.22033691,15.71219635,3.86259699
0.0907426625,9.3846673965,359.31472778,15.463167191,3.77716374
0.0871592611,9.0154619217,358.06939697,15.407833099,3.91212463
0.1037159041,12.798867226,356.20779419,14.70639801,3.73505211
0.1285931617,20.245159149,353.44769287,13.469138145,3.59455252
0.1528976858,43.056423187,348.52853394,9.6993122101,4.17684793
0.2082991451,34.546787262,339.22259521,11.786832809,5.70889711
0.2537017465,40.719402313,333.29501343,12.07595253,5.09193325
0.2270945013,40.912948608,325.78463745,12.030861855,4.4394145
0.1743740141,39.283267975,318.9760437,11.5,3.51071262
0.1633232981,29.464952469,312.5710144,11.043774605,3.32610607
0.2144120932,36.301544189,308.35217285,10.962023735,4.26128817
0.2987619638,40.987533569,303.41577148,10.25579834,4.87804842
0.3166343272,40.024082184,300.63327026,10.458333969,3.50474072
0.2920077741,40.177131653,298.13479614,9.9534311295,2.02551842
0.292016238,45.590190887,293.96884155,9.8314332962,2.88180161
0.281860441,51.396694183,294.01071167,7.8464398384,2.18355417
0.2734056115,52.319213867,289.21142578,11,2.13153982
0.2958266437,44.143234253,285.28869629,10.415282249,2.51338315
0.3205133081,39.539638519,281.43380737,10.03125,2.60874939
0.3258210719,37.772388458,280.0798645,10.069226265,3.09292531
0.3168232441,36.173084259,275.79129028,10.99834919,3.21295953
0.3015136719,34.556846619,273.14837646,10.800216675,3.06979251
0.3028143644,35.39144516,268.9414978,10.958548546,2.83201504
0.2865020633,40.609649658,266.11050415,11.203431129,3.39872885
0.234337762,33.251857758,261.16107178,10.950935364,2.64741421
0.2016358376,29.278869629,257.2666626,11.293774605,3.36909151
0.2258975953,24.299449921,255.45635986,10.348637581,3.43201303
0.2612359524,24.760368347,253.03346252,10.472613335,3.62666106
0.2911327779,30.911109924,250.17001343,10.214520454,3.96470928
0.380389452,34.773033142,247.27130127,8.0458421707,3.06814265
0.4530903101,46.033805847,248.64605713,7.3422102928,3.40945673
0.4217050076,46.530044556,249.7532959,6.9597010612,2.38919067
0.3535267413,38.863708496,251.38731384,10.17959404,2.73519063
0.3421148062,26.96500206,249.05357361,8.7161712646,3.67104816
0.3457405269,32.418010712,250.59411621,8.0716171265,4.07920122
0.2530170679,37.765659332,254.39814758,5.4346375465,3.71515918
0.1529418528,23.696388245,259.87506104,8.761516571,3.01095176
0.169452861,13.25402832,373.63293457,15,
0.169452861,11.028242111,372.25274658,14.829985619,
0.1634459198,12.012276649,370.4206543,14.913859367,3.47754431
0.1564140618,13.446147919,368.45669556,14.522476196,3.65169978
0.1672462672,10.655097008,366.57086182,15.006940842,3.84372783
0.1425770521,13.033024788,364.91772461,14.828858376,3.71902514
0.0868170038,11.001157761,363.74462891,15.092740059,3.65118432
0.0662395135,8.4324893951,362.38293457,15.281737328,5.04332399
0.0844036341,10.352210999,362.05093384,14.050187111,3.98913312
0.1227141321,8.6401357651,361.47515869,14.510416985,3.48387718
0.1425179839,1.911894083,361.16915894,15.75,4.90381336
0.1345427036,3.2651255131,361.41055298,16.5,5.69864702
0.1141049638,9.0254058838,360.66827393,16.008583069,3.41789794
0.1049611792,6.7425880432,359.25753784,15.991226196,3.71979547
0.112661168,7.5827007294,358.24920654,15.70601368,4.46344948
0.1066017747,13.438352585,356.43182373,14.544537544,5.08313608
0.0809693262,26.335134506,353.34811401,12.75620079,5.51874161
0.0843704939,33.344646454,349.01220703,10.657445908,4.07433605
0.1433557719,44.799213409,344.38482666,10.804403305,2.17415452
0.1858816743,49.993801117,339.91088867,11.970582962,2.15919924
0.1751897037,44.563316345,330.17596436,11.989583015,2.51284575
0.1649337858,47.942352295,323.30004883,10.972630501,2.5855031
0.1904569715,44.334133148,318.01239014,9.9983577728,2.30056787
0.2634129524,42.651668549,314.71670532,10.498356819,4.92817259
0.3057482243,42.169296265,311.04873657,8.5142345428,3.86050749
0.2684917152,51.609352112,309.44064331,10.191867828,2.4129076
0.220358476,42.480175018,306.25317383,9.6297855377,2.05565619
0.2139858753,38.507740021,302.52752686,9.8361406326,2.61795926
0.2175861895,33.712146759,302.56689453,9.181558609,2.15685821
0.2329533845,40.573783875,298.15872192,10.924617767,2.10473943
0.27344805,38.925899506,293.04641724,10.91072464,2.59858012
0.3100356758,30.181810379,289.04611206,10.312987328,2.46138048
0.326796025,29.220798492,286.53903198,10.436676979,3.31947255
0.3235059082,37.855461121,283.1005249,10.20601368,2.71295071
0.3183350861,37.315475464,279.56307983,10.791963577,3.02178264
0.3332404792,34.99823761,275.24523926,10.539428711,3.14505482
0.3243187368,38.398777008,272.55014038,10.495071411,2.81555796
0.264198184,38.823642731,266.97735596,10.546522141,2.78514647
0.2144268453,38.67175293,262.30944824,10.055295944,3.17840123
0.2334706038,38.018451691,260.87722778,8.7567329407,3.61712027
0.2831636369,39.815120697,258.32614136,8.6562595367,3.61607051
0.3257499635,49.006931305,258.27151489,7.0867362022,4.16169071
0.3892624676,56.01820755,259.72076416,6.5306553841,2.7283206
0.4187820554,50.696559906,261.25238037,8.2268848419,3.39757657
0.3740915656,45.195537567,258.48681641,7.9578461647,2.16468573
0.3312511742,43.486110687,258.49194336,9.5010824203,2.99661636
0.342107445,42.998638153,255.93182373,7.1762609482,3.40289021
0.3484331667,42.708889008,258.05438232,8.9507865906,3.85060215
0.2803284824,35.534103394,261.34640503,8.0954217911,3.8217845
0.2048871517,19.818086624,263.01638794,10.420060158,2.99173307
0.1527841836,29.099205017,379.94110107,11.843923569,
0.1622245312,13.513334274,375.80706787,14.807642937,
0.169452861,17.459066391,373.44876099,14.022674561,2.8708806
0.1876852661,12.773815155,370.95553589,14.75,3.00552917
0.197774753,12.055253029,369.03897095,14.758781433,3.46336246
0.1936933249,9.3516263962,367.48974609,15.489583015,3.58457613
0.1585642844,10.11903286,366.02145386,15.248365402,3.57065272
0.1125637144,8.5292282104,364.50006104,15.499793053,3.73672199
0.0934719071,6.5701861382,363.67654419,15.207434654,4.99658632
0.0869247392,9.0290727615,364.00793457,14.546858788,4.01508045
0.1030817851,11.556323051,363.14535522,15.154660225,3.23727369
0.1368928701,7.1405835152,361.77352905,15.7107687,3.6876502
0.1448593438,4.5614566803,361.09927368,15.998366356,4.65031195
0.1264781803,8.5685586929,359.79656982,15.544199944,4.92495251
0.1209269166,3.7695047855,358.82833862,15.5,5.12168074
0.1515502483,4.9625005722,358.18753052,16,5.48525333
0.1445269287,8.4641876221,357.44717407,14.594446182,4.12096024
0.0940854549,26.993822098,357.39077759,11.339010239,2.67794561
0.0753481388,31.435693741,357.65783691,11.118639946,2.444736
0.0964760035,37.302410126,353.95214844,12.65470314,2.49955511
0.1134787574,43.513450623,348.44030762,11.993047714,2.48854971
0.1213227212,39.19128418,338.14874268,12.110110283,2.24571252
0.1476371437,50.068107605,333.68682861,11.287182808,2.50359702
0.199890554,43.328865051,327.46673584,10.532421112,2.62616873
0.2807916999,47.867263794,321.76217651,10.669101715,5.1821475
0.2932306826,42.416278839,320.8338623,7.7468733788,2.31997705
0.2369256318,43.952522278,320.12557983,10.407193184,2.5305295
0.1927051097,45.191562653,315.42126465,9.4193582535,2.56794977
0.1893881708,53.776756287,311.96417236,8.3112192154,1.95934832
0.2033858448,50.201763153,312.09121704,7.7589244843,2.15846848
0.2232074887,49.26833725,307.47787476,10.457641602,2.28691983
0.2578604817,50.860794067,303.61227417,9.815032959,2.35472775
0.3064957261,47.817970276,296.95626831,9.5960264206,2.36729813
0.3399361074,42.049263,293.91152954,9.5688467026,3.45769453
0.3394797444,38.641757965,290.66952515,10.208926201,2.7509129
0.3393853307,45.277610779,285.71313477,10.459134102,3.29190493
0.3390552104,38.981636047,281.14077759,8.0149049759,2.96347284
0.3328603804,53.818508148,281.53741455,9.1820516586,2.62791657
0.3001300991,60.494827271,278.18783569,7.6039156914,3.34844732
0.2639768124,59.443073273,273.53393555,8.3320522308,2.92276835
0.2719402313,51.323448181,272.23782349,7.9105324745,3.40099001
0.3076065481,50.609973907,270.19873047,7.890162468,3.62393022
